Name	mass	eps_ionic	eps_static	volume
mp-27207	0.6322	2.6122180032277527	11.120407681207897	187.332983329
mp-27227	1.4233	8.192642713623199	10.937449008728523	163.69301282
mp-27243	0.9028	3.128795627752051	5.855774962182062	231.566099371
mp-27255	0.6165	6.890603252257137	9.618870634894565	252.354045857
mp-27294	0.8872	5.287785375113324	11.009758541470442	200.577425238
mp-27300	0.4539	9.3954892534007	15.510492702282477	321.888203933
mp-27303	1.2659	7.064916984793942	9.668078397518551	186.646371959
mp-27315	8.2825	2.1454369607194854	6.461264688000741	138.768399204
mp-27385	0.7932	3.1337670490510035	8.907360063472446	362.217161269
mp-2741	0.7416	2.3175019885633152	8.058907455984457	39.694337183
mp-27419	1.1321	2.4375731261826563	6.246346647415042	111.941772558
mp-27420	1.1576	2.0630830766996238	4.238961612614722	140.031825375
mp-27421	1.0737	2.292690624856033	6.725753551457015	139.539662546
mp-27422	1.0965	2.3069116089947737	6.09821070255044	154.303303101
mp-27456	0.805	3.8372143757530055	10.698663809927451	395.70393473
mp-27546	0.8015	3.152812203613128	10.685905804178176	99.8221270276
mp-27549	0.4176	8.575144811181563	13.286107554046872	276.973458683
mp-27562	1.6744	8.64455729740621	12.07241860749018	109.231866919
mp-2758	0.6414	5.391898021160854	11.455587898954983	59.4352489549
mp-27608	0.5522	3.468230144729981	7.521849523184481	110.17678431
mp-27678	1.2639	7.257738543595231	10.242076088534937	252.947618743
mp-27716	0.6261	5.18461818660744	10.04386957257998	138.28270126
mp-27791	0.6885	3.182993750558613	8.991526317918794	161.623089195
mp-27827	1.6281	3.410008533604068	8.111870715008116	242.879619782
mp-27828	1.6464	3.310072359004065	6.92593139198602	264.373465239
mp-27829	0.7331	3.5879746239001644	8.261819733374582	248.449051258
mp-27830	0.789	3.483664577182463	7.141263439651856	269.726690812
mp-2784	0.4547	4.39530853095488	7.703354291148712	95.1942954387
mp-27869	0.6965	5.968764598437141	16.525355925929162	136.624614021
mp-27882	0.785	3.0071641336399844	5.878308448778511	266.132165465
mp-27904	2.0904	26.424279360527187	40.3110702594974	191.917476971
mp-27985	0.7225	4.41261108500409	16.235961968515166	98.1175606217
mp-27999	0.4356	6.699882151050186	14.1090557940413	278.846886798
mp-28020	0.6298	3.1793197862876923	4.616819206384911	289.156669945
mp-28069	0.9308	4.704501578648498	10.743062895018854	183.607261779
mp-28084	0.6384	5.479194345093068	9.041538462954176	274.638387689
mp-28111	2.3321	7.049876942459967	13.824993905653413	263.162564141
mp-28145	0.8285	3.7712470368138082	6.794360313892214	239.128269209
mp-28171	0.5578	3.303719197453841	9.286564308405469	145.375715264
mp-28243	0.658	2.5458317912781046	11.603904777037888	208.787841407
mp-28264	0.6633	2.441514817484909	6.938532753110284	135.447774931
mp-28270	0.7994	3.8945502112832506	6.332027542713436	344.143556005
mp-28295	0.7582	3.877355209202411	7.659976566096595	195.521899499
mp-28302	0.5157	4.922249200691035	8.334905928276113	245.35793272
mp-28377	0.4565	11.359443384013673	33.48038212585476	203.433130051
mp-28423	0.5903	7.468751197883616	10.171473805172168	282.496471875
mp-28453	0.4374	15.773218468319708	23.165566511724847	395.896216736
mp-2853	0.487	8.47902132826895	60.026364754325684	18.8027747426
mp-28553	0.8344	5.850556410610967	14.656873319527094	175.877779445
mp-28554	0.6774	6.613807036028667	12.839201497490354	119.111726654
mp-2858	1.3265	5.275963665625112	20.296960795210616	139.370523743
mp-28591	0.4758	5.9875545970711945	9.725576794271612	181.231029715
mp-28599	0.5539	3.0771506156694968	8.91163842028806	149.563006676
mp-28602	0.5902	2.929935319423788	15.819834791605285	89.7031620463
mp-28603	0.4727	4.672230495034272	10.062065593954049	230.904118543
mp-28627	0.619	2.7790537806596616	10.084965522750409	214.295369441
mp-28797	0.5134	9.232102929954927	14.025081829260536	48.0227622576
mp-288	1.0635	15.410492449467185	16.512824775078823	73.2083591413
mp-28872	1.0268	2.958099232022606	6.586204319583755	88.6033813541
mp-28873	1.0961	2.941269383593534	6.330677756027819	98.2972236389
mp-2894	0.7661	20.26160958704446	21.835213104338003	66.2230116163
mp-28994	0.4702	6.276216976458248	11.517294235530867	182.532782313
mp-29025	0.5913	3.8378687069928636	7.948242426288996	134.60957633
mp-29091	0.8867	10.468480732634431	11.177924238745222	149.616906674
mp-29138	0.9804	7.665943049073858	10.766813616872845	216.32070439
mp-29149	0.6571	4.108576378887351	9.53882459282882	73.9406735915
mp-29151	0.6754	3.7405138457796188	10.082653586952908	106.478211466
mp-29163	0.6162	13.203593315058063	19.295910709275997	261.204402831
mp-2918	0.8939	5.076598094948718	10.950569259914719	120.295419335
mp-2920	0.9139	4.739712454494869	26.600942420749845	107.589268838
mp-29208	0.1958	14.13835107232626	20.893018863489534	147.548295281
mp-29209	0.2034	14.274319673510563	20.816650702653064	167.455366014
mp-29266	0.8237	3.197656449360154	5.6254008811087415	163.122491349
mp-29342	0.9288	4.632471970279484	10.287583691248297	177.419476414
mp-29364	0.7394	3.3164577592541806	12.101254343455993	107.074161665
mp-29396	0.6381	9.883022777949401	18.268234058442495	145.856256002
mp-29398	1.1471	4.500341952367025	9.321179639885637	382.214227106
mp-29403	0.8987	5.393808282652654	6.757227900627931	213.083059753
mp-29463	0.7741	4.501397520592175	9.336209810409844	100.476780217
mp-29484	0.503	5.278641799790237	8.54311809911955	260.121989505
mp-29506	0.8983	3.9732397937986588	10.633570139226965	190.881392308
mp-29529	0.5367	10.79002495724183	16.025256823338257	151.140877936
mp-29585	0.4787	5.339432352874227	8.579653089898033	262.082984905
mp-2961	0.588	8.901879206476972	11.42604680539616	165.590195499
mp-2964	1.7082	2.2454232638673686	4.989935017674296	53.3180530132
mp-29678	0.5461	21.393956286128496	67.62321890593276	85.0496204482
mp-29750	0.5408	3.225320450478436	9.051099792504235	319.334519073
mp-29751	0.7063	3.818057368125798	11.380189514704877	397.500914229
mp-29754	0.4885	6.618792132112	13.090229996548144	105.562770418
mp-2979	0.4275	5.9891794181625695	10.534992290289694	180.945480131
mp-30004	0.6019	2.8824978692495535	13.614341434913054	249.287261063
mp-30041	0.522	7.563727672442714	26.080816868338633	112.157770993
mp-30056	0.5682	3.1501519893164502	15.005128563420554	179.247901189
mp-30062	0.7302	4.048937013851483	6.520682544296386	298.647957919
mp-30250	0.7999	5.118028598609702	10.581091033385466	129.094222518
mp-30251	0.6816	5.70213317970969	12.038318778962438	129.151701726
mp-30315	0.605	5.408152561605998	17.30370191680486	99.8427289352
mp-30373	0.5078	6.588501756113178	9.88583852847903	65.1547429001
mp-3038	0.4006	7.519828007833225	11.45400537340619	176.884901706
mp-304	0.5412	15.505440788376902	27.21461007668153	323.35300046
mp-3042	0.7528	1.9116591246453527	6.025300629010311	131.900362589
mp-30456	0.5933	11.87893786337188	19.950931922402635	336.808225463
mp-30459	1.0107	22.286107384323326	26.19223207503158	58.6895629849
mp-30460	1.0199	24.61932858437734	27.233383127983316	65.3804946824
mp-3056	0.4749	5.284190511833972	13.95092040547415	53.9941613738
mp-3074	0.7882	3.9141079126005747	6.389262086003699	258.726153936
mp-3078	0.2239	16.03439766162681	18.415817778823506	189.280306386
mp-30847	0.7908	19.939206594650944	25.319698010020495	58.404033543
mp-30988	0.8623	4.417277615427622	10.938456081170257	149.727877908
mp-3104	0.627	7.898645430273995	32.03074855658483	143.008513001
mp-31149	0.7223	10.582724235979661	24.635218296171818	113.551997526
mp-31212	0.7385	2.0471516373563077	6.856749053253107	103.090854445
mp-31235	0.2482	11.947015144099282	20.154933135858283	323.897364144
mp-31451	1.3749	20.238913860271584	29.534325704547584	58.0027787433
mp-31454	0.5591	19.45734993882641	31.347189278870548	57.484468738
mp-31468	0.5455	5.875728130234047	13.1253186653606	166.852083167
mp-315	0.8859	3.3864528896204322	26.096447462395176	51.3467024746
mp-3159	0.4252	6.48534087890653	9.23779072742418	176.862089383
mp-3163	0.3845	5.019744272157001	22.505787071915055	70.581870092
mp-3167	0.2058	26.1847065941398	34.76413343770615	182.075014263
mp-3216	0.9508	7.628916435159655	29.948590066552736	49.8625486586
mp-3247	1.1344	5.287306103349937	11.436922709936054	359.361456473
mp-32616	0.4726	6.476356570483404	10.114256436720437	211.939669933
mp-3277	0.8192	3.050001330729817	5.681317368195506	69.123192242
mp-3288	1.8617	2.6047066766707903	7.337946343203783	235.478895401
mp-32880	0.3318	10.198743279200427	12.76157356625914	43.5307361118
mp-3349	0.9143	5.437609554878955	106.03166233631234	152.290442598
mp-33526	0.7607	17.443760848910916	141.88614686088687	168.259816663
mp-33588	0.6036	4.674667792359251	17.49763660118588	119.846777341
mp-3359	0.6146	4.405619925187082	18.774161079250202	114.339770449
mp-3395	1.1051	3.5476378824837553	13.24385980315583	150.165247937
mp-34126	0.4184	17.540777539951787	19.78982112242484	263.219967419
mp-34169	0.3153	8.920616596143937	12.382679606332141	186.466716337
mp-3419	1.8457	2.291859024142563	4.5707601853040725	229.893198056
mp-3427	0.6898	2.764607987949798	6.134690248939329	166.946149311
mp-34293	0.6888	6.301499611244353	16.249238667626493	165.789252337
mp-3432	1.0072	18.082854053985677	22.001141379636895	54.9191102207
mp-3448	0.7156	2.1156083699757415	7.068683023457546	63.4675975744
mp-34579	0.7811	2.0127918457851295	7.8042236028855445	151.342786908
mp-3486	0.2992	11.868085279639695	14.741653901413775	214.848105527
mp-34932	0.578	4.677517189966351	14.578627907205757	34.3283229676
mp-35152	0.7562	8.958025443072964	15.117916231852906	106.74088186
mp-3519	0.9464	7.878305323115174	17.59115582220274	182.888347432
mp-35220	0.8083	3.716995385704241	7.003947660822874	78.462995058
mp-3524	0.6681	4.261937422425518	9.053584702403812	74.4003086335
mp-35777	0.3054	10.564569438341163	13.42448727382983	240.782170856
mp-3589	0.763	2.615475664665958	4.859366704716376	63.8594071703
mp-3595	0.6246	13.574814415672085	15.0884589278327	170.234573758
mp-36066	1.1134	3.153279432016968	6.2786829874087	76.415508316
mp-36111	0.5647	7.140278804314422	11.716622146609922	53.1972410295
mp-3614	1.5997	5.376380268527353	639.8835702026438	62.9489030008
mp-3637	1.3764	3.466399713866426	12.975655110711156	77.2540380368
mp-3642	0.991	6.107002011670317	13.181341063818513	100.096090826
mp-36508	0.7202	2.652384469569421	7.236339370269349	125.81508466
mp-3654	0.7081	2.1872229722719063	18.867902204302283	87.0656147878
mp-36582	0.5584	3.5091092827496224	7.944556719055467	49.7926837996
mp-3666	3.1983	5.0288843113127335	40.69579481599475	104.485745121
mp-3668	0.2717	13.757957125219255	15.997775513863559	176.946313598
mp-370	0.4663	9.594782540474847	31.17712276361952	39.327445341
mp-3700	0.7863	2.3609574522529284	8.188434501761433	141.733025969
mp-37091	0.5201	7.975201115369431	12.348024728900054	223.624777498
mp-37216	0.7947	2.7453592850388415	7.028406804505376	130.02335081
mp-3731	1.1536	5.428661692410964	37.99293251582508	104.995281447
mp-3744	1.0108	7.2193550463651945	10.145493496109847	86.4554738805
mp-3748	0.8704	5.655569793819277	9.349141129356653	39.4951602063
mp-3762	1.3016	7.648793849829643	8.01034306517306	149.902695067
mp-3772	0.3606	7.947595290300326	11.12280378725712	176.954402163
mp-37906	0.615	5.058018012243686	10.402759305089253	30.6446247422
mp-380	0.3087	7.284785444418283	10.009796884115676	89.4026475253
mp-38011	0.6076	2.9848706552722284	6.178911432260246	66.9461531993
mp-38117	0.4545	9.590784682871496	13.64325391263873	236.607716774
mp-3813	0.5893	8.24755039594512	51.41173056690894	189.755349342
mp-3821	2.002	2.417875459110331	7.4454218774782275	133.593129489
mp-3834	1.0466	4.9134600146615615	66.94281793962415	73.1761833898
mp-3839	0.1803	32.821573235096594	34.696197704368	214.579787399
mp-3915	0.7695	3.6361738596307505	8.28354078431804	93.7940553549
mp-3924	1.5151	7.69365784515475	14.223658396999857	75.1826104951
mp-3953	1.3385	2.7697396968440255	8.726688502451903	121.242658203
mp-3970	3.2305	2.324221332582149	9.797265237053024	130.665918418
mp-3980	1.0294	2.0749531995746238	5.387973212326794	108.585123264
mp-3982	1.3175	3.5479125321072233	6.047647318483206	138.108951285
mp-4002	2.1772	2.3678066923620933	9.710332216454999	99.1428144263
mp-4009	0.7267	8.000418169695005	24.09887645557422	199.052775404
mp-4035	1.5911	2.675748427329148	5.303727273649572	224.072538899
mp-4043	1.0775	8.011683590082612	8.263949358676095	174.18114291
mp-4047	0.7084	2.052925280704603	5.639113195957984	172.628982612
mp-406	0.232	11.55430222633033	14.576347157210247	68.4369012249
mp-4081	1.1595	7.598420591870454	7.830721294044877	174.805331513
mp-4124	0.7859	3.334211555687286	7.855284633689875	57.0051365979
mp-4156	0.8902	4.180815166048696	28.020351777979815	119.766263467
mp-4175	0.2566	13.916284565176204	16.076991344035118	178.33506894
mp-4187	0.5658	4.142571069865563	7.618617271470445	138.660163977
mp-4190	0.61	3.93416286457515	10.99079120157204	133.507388385
mp-4200	1.7163	3.791562362701377	11.374164851244117	124.791441321
mp-422	0.6153	5.3974071983260945	7.265585160634474	28.3441286801
mp-4236	0.6031	4.2552396812945465	13.923221150679522	198.405813495
mp-4280	0.6907	6.017108491336133	10.379445774549907	43.5338295555
mp-4360	0.7054	2.3418094164924246	6.173291342491129	143.330291251
mp-4385	0.8147	3.3637574101156704	10.272498329456646	113.977624319
mp-4405	0.503	6.074675331270351	24.015648109094915	163.549906011
mp-4406	0.7274	2.7327502443076606	7.185105076488797	151.02960348
mp-441	0.5408	3.5167618255709963	5.975780002387832	149.895865333
mp-4452	0.4565	6.172171147697823	9.463912140999435	155.301320897
mp-4495	0.4857	4.56596973023949	8.46171062843158	174.299524861
mp-4497	0.6795	3.362991807186192	6.1966002242248965	119.615004736
mp-4511	0.9768	5.380659482892179	16.40621365164137	95.8696573342
mp-4514	4.7868	5.357649872186179	50.70045805038544	119.157404676
mp-4524	0.6186	12.60521188396584	14.166648616179817	157.381165061
mp-4531	1.6206	2.2470688649128	5.690486287499276	124.675457725
mp-4533	0.6829	2.4519043606230984	5.4843375083229855	154.23751693
mp-4547	0.7655	7.1862943825364525	21.77142248750601	107.795517028
mp-4555	0.6826	3.6246233782048414	10.327210808581096	103.523927035
mp-4586	0.6201	6.277673284610257	8.30507813495164	235.78876352
mp-4609	1.8853	3.924465158499291	12.225246600119055	128.251518733
mp-463	0.7333	2.019976130836828	6.190273756507791	37.2664072905
mp-4636	0.8686	6.130243420908836	13.246661246641159	50.0452279514
mp-4666	0.5959	11.137685307515596	13.420941629008835	167.206691499
mp-468	0.7414	1.9717497087703453	4.812011410960624	88.359796707
mp-4690	1.2611	2.74189276171532	12.938222130457062	179.127947489
mp-470	0.4839	4.473347686758945	14.146097617089511	56.4198629382
mp-4763	0.6219	10.90550091277216	12.529609686758699	149.471255666
mp-4782	0.8839	1.9621940764699854	4.929163253705401	145.169922682
mp-4809	0.4278	7.022241608998021	11.643981322604454	155.431652881
mp-4824	0.5745	8.728722478818149	16.079188143135838	109.976134273
mp-487	1.2205	19.675138766802267	25.382506099493337	141.602085066
mp-4961	0.9213	3.6523307394754623	6.850218514098946	76.6598587965
mp-4979	0.4483	6.979203080114801	8.821502727013838	144.22448951
mp-5012	0.7465	2.7014179338326945	6.295173945365017	117.2739187
mp-5020	3.8138	5.924520673451608	50.634296590886386	63.6696386725
mp-5038	0.5592	3.936136028571583	8.714892819295972	241.64928538
mp-504535	0.4824	4.314749026155969	12.13163989952246	79.5546513794
mp-5046	0.7878	2.4039135960045535	4.347743825191525	71.2619275132
mp-504729	1.7885	2.369746130747148	5.726113608273328	180.104248667
mp-5048	0.899	7.62071965026394	10.05441621788091	234.727757684
mp-504838	1.0794	3.8356193067048463	6.142150243461161	298.204502958
mp-505297	0.5322	22.600471638875483	37.072460545624935	57.5006612561
mp-505634	0.9495	11.178495356550734	16.93072720984418	424.125066431
mp-505825	0.6473	6.333279132668026	12.3012326799566	140.429307813
mp-5061	1.2509	4.4444767115703945	19.799144953941113	101.921937332
mp-5072	0.9014	3.116954164626466	6.994583388388919	119.692370402
mp-5077	0.5264	9.488206406787814	17.028375871730724	77.5483808476
mp-5078	0.739	2.3486003976492285	10.423810625287604	170.806560103
mp-510268	1.1798	6.32249376532612	9.898857597861172	233.231135705
mp-510273	0.9511	3.6889031168956876	9.422124625352158	187.515306925
mp-5122	0.4705	6.660653390152376	15.083430398733771	266.446965977
mp-5127	0.7687	6.0606190312129895	8.632275341208896	133.566774971
mp-5132	1.2018	3.3209170008631648	8.981235190746576	142.036142492
mp-5175	0.5194	3.9735611845937924	10.51598108343437	49.7788598452
mp-5213	0.1911	23.021221598061743	25.798133271186742	200.681805512
mp-5238	0.3504	9.452103020433197	11.772669612178094	146.068098691
mp-5339	0.4701	4.45255886708079	8.646192706464653	234.082557935
mp-5342	0.3623	7.838343978587451	10.525953716588823	167.799635918
mp-5348	1.0833	2.792485053432823	6.855610623530475	93.0045246186
mp-5350	0.4629	6.34473510040483	9.391382907260695	142.869296765
mp-5377	1.2854	4.6513121050688335	15.932326181457736	144.53312944
mp-5380	0.5579	7.883794141991269	29.58367168654745	147.375734744
mp-539	0.4802	6.316536210156625	10.277924687486893	213.416022663
mp-5394	0.69	5.7946344419267435	17.452915259657612	110.433667472
mp-540703	0.5412	4.185646299268703	11.040841198331679	461.57996863
mp-540957	0.4914	5.991502729899869	11.01023556089222	390.526216523
mp-541037	0.8076	4.041549070191499	9.811532237770281	151.656936644
mp-541044	0.7175	4.206465818484912	17.405415956229778	143.107343603
mp-541226	1.828	2.380366855110027	7.079755397459512	148.012291867
mp-5414	0.5452	8.928839213141751	20.59916390121009	184.766790372
mp-541899	0.5522	3.5672656186661467	11.801002161624904	336.820541607
mp-541989	0.8353	2.7321748041696496	6.522163130921815	64.3420561602
mp-5427	0.6835	2.7769558822596445	8.415429379080175	117.526723337
mp-543024	0.4839	9.790407603113138	20.55806793159458	307.849391394
mp-545359	0.8795	3.392848104969565	9.139027496007873	100.625491862
mp-545500	0.8615	4.169864719550731	11.143273427056622	204.9230082
mp-545544	0.7047	5.632528892873066	69.00601884414155	155.559615608
mp-546011	0.5808	9.67385486284959	23.712576600280503	133.764750865
mp-546125	0.7235	4.171707224124061	13.180282715406227	137.660212213
mp-546500	0.8135	2.170991365764849	4.361821455278342	56.9043131746
mp-546794	0.7453	2.210518038735855	3.892296357071787	91.2849080577
mp-547244	1.002	4.298327230522703	15.51060964496956	195.972101164
mp-547792	0.6725	3.273939558284476	7.6432408057786825	154.91494598
mp-5478	1.8443	12.660848358147115	29.703158049949597	219.264934577
mp-5479	0.7046	2.0763267188667713	7.627734906765084	84.1907766328
mp-5488	0.5347	4.468918303093472	23.067282127805235	87.3462236844
mp-549589	0.5154	9.654852669586125	23.927186535170623	146.668217263
mp-549697	0.8118	3.14829111719321	7.203359272417042	142.582119093
mp-549737	0.8645	3.472604982285736	12.27350147141249	149.34775321
mp-550751	0.6931	3.000230086069687	9.465462271672813	94.7696881234
mp-551092	0.61	3.4857796913766217	10.537160918772079	126.065327818
mp-551203	0.7128	4.112611209286952	10.250900284734366	306.769885214
mp-551243	0.8131	4.942885301504076	12.247429093831036	246.714774103
mp-551456	1.0778	3.799038490399164	8.644643276886136	146.743101425
mp-5518	0.1987	25.547364743865455	29.37579716904197	194.428290247
mp-551835	0.7249	4.106263311788726	9.699440807263503	349.143680187
mp-551873	0.4777	12.116862090506137	34.237354201259976	180.044590609
mp-552488	0.8405	8.18558673461175	20.098114450979963	139.045180351
mp-552537	0.7427	3.925086580696236	7.911937250793955	130.018457098
mp-552547	0.8434	5.074792453725859	13.470052736434038	225.320794251
mp-552806	0.8862	4.278679013777442	13.019256355656763	215.580937125
mp-552934	0.9939	3.947370088806368	8.508085292711637	152.877375863
mp-553025	0.9429	4.176162760881905	13.09410402790239	194.141585179
mp-5532	0.9338	5.002309265706517	52.07026138281834	93.419267176
mp-553303	1.1401	4.935488374754466	9.02636475098184	122.447900825
mp-553310	1.6051	3.754976832782636	6.970230840134317	171.176863916
mp-553342	0.7104	2.3369399656519523	5.350629540887844	121.632262002
mp-553875	0.6619	9.740425694682601	24.714426008546535	71.2452234311
mp-553961	1.2919	5.435212864382948	25.948898988615927	137.850970639
mp-554155	0.9983	2.820070926218672	8.557400543404466	170.062468742
mp-554412	1.1779	2.926142043098921	9.970862128950653	191.918080619
mp-555166	0.5546	7.351731190935409	13.28100942349578	194.871005889
mp-555763	0.4119	6.270160307144997	9.188264505634347	115.247004564
mp-556405	0.9166	4.35806484776697	14.879245220275594	129.234782245
mp-556866	0.4696	6.486071849406214	10.322506297966141	361.73291476
mp-556953	0.946	4.112865782470756	6.887547589109157	270.500678298
mp-558071	0.829	2.965692603700111	5.150565009219678	144.078260582
mp-558430	0.9032	2.0787919906836114	7.511337147545406	139.323473564
mp-5588	0.7056	2.262372948542582	8.316281214874657	103.85587395
mp-559092	3.3089	2.2434006345075064	8.270347688945495	64.8228316304
mp-560558	0.6195	5.360876308198665	12.130064218757214	274.027494659
mp-560588	0.4136	6.054459236487297	8.868524032163297	76.8422958822
mp-560790	2.5322	2.5196016752905983	11.228200660177986	191.554476649
mp-560791	1.2578	3.6544350533645726	10.923887074209693	186.44600408
mp-561561	1.4724	2.5585998453575645	7.402761122673328	182.682380397
mp-561586	0.7808	4.952290503184522	12.976265353055682	125.856870713
mp-561947	0.5658	3.3233155156961636	15.27973041583382	95.1810484041
mp-5621	1.1336	6.885831767410346	7.148515940120079	158.962019485
mp-5652	0.7238	3.259052884751457	9.104430978831157	142.061105268
mp-567290	0.6414	7.283928127124663	17.434191520469245	85.0948308389
mp-567373	1.6127	4.806743335156953	13.703702955175338	155.269762521
mp-567558	0.5745	3.3629852395253472	8.612617289256622	240.127110274
mp-567636	0.7156	31.015788227915404	57.84219383586194	46.8810504076
mp-567652	1.4162	3.07251418835156	10.118800760210481	277.736248884
mp-567655	0.6904	3.1786988026834777	7.2920930600369465	144.006474184
mp-567666	0.5761	13.031439152308833	37.496105350639525	331.001924289
mp-567680	0.7648	3.3984859003877577	11.270014963818767	254.443473256
mp-567744	0.563	3.2699497426859176	6.438843434696296	404.794452232
mp-567776	0.6472	9.143932220072658	14.029446066374092	284.536314966
mp-567913	0.5262	8.604901735514964	11.712742045255204	301.186478375
mp-568018	0.4642	9.716301728017635	13.497531625185859	237.653804225
mp-568032	0.3323	8.023207566537549	11.624505160049413	197.852429765
mp-568052	0.4881	18.159639654110812	22.45478725889782	269.959838884
mp-568273	0.5344	4.386035958113316	11.825316851600551	102.478211455
mp-568284	0.8178	3.9416783882259865	7.048874078846267	497.119169334
mp-568536	0.7132	4.672041816720282	12.630808680308343	362.242680306
mp-568544	0.4889	3.582360023083323	12.250573487268158	140.850470511
mp-568560	0.5377	5.344919403636743	18.12745902860025	70.4968291907
mp-568619	0.6121	7.181215037676059	10.56308694231258	103.427204802
mp-568661	0.2927	9.346584656512666	12.899219416873358	196.018969656
mp-568662	0.9439	3.025236634324961	7.499616909658684	95.1621194406
mp-568968	0.4792	6.790430315128273	11.597007799465379	222.844434319
mp-569346	0.378	6.60963160648783	7.550960611771424	105.24867189
mp-569442	4.9418	3.404907336185352	5.806940413782021	350.02750781
mp-569548	0.4532	15.04894840356562	22.701268122220977	328.981686679
mp-569639	0.5681	4.628438950771571	19.38726468411034	63.4594189557
mp-569677	0.7272	5.727812066161771	15.37390185692049	104.177720287
mp-569779	1.0121	17.769395811580697	20.72473803232924	62.3280852655
mp-569812	1.0352	3.2925092251544865	7.7954824017797355	188.659143707
mp-570008	0.6289	10.991900869740439	32.646402292393326	138.211067377
mp-570097	0.7121	8.004871006352946	16.655855018588106	121.259601855
mp-570213	0.186	23.23413569583947	28.092119298142027	77.0835129113
mp-570324	0.68	4.213058072687569	9.154566759707526	308.883262723
mp-570354	0.5675	8.95556958273895	46.64152764953535	36.4700690813
mp-570485	0.5662	14.37542913499127	19.973933821315537	73.437867036
mp-570538	1.0957	2.291882184965513	4.812212424252228	57.9571902628
mp-570891	0.5658	2.975249497314106	8.57393165256013	60.8118421734
mp-570935	0.5755	3.28668739635158	5.026433761539755	127.293364241
mp-571102	0.5207	6.53802406790792	17.394998283319783	81.5565384199
mp-571222	0.6025	2.657542066807599	5.771990413852285	92.9689071946
mp-571306	0.7459	12.68976893451685	20.198059390104078	291.044865564
mp-571386	0.5026	7.373836367837005	72.00523726643756	31.3031552756
mp-571461	0.4853	5.070855740519576	8.536193771843214	248.761161293
mp-573658	0.6642	4.957865162164493	9.565197157484707	450.346167786
mp-573697	0.632	2.504263207147706	6.056812231929991	81.9150004325
mp-573721	0.7949	6.28231792161611	10.48008255134785	346.668956412
mp-573755	0.69	6.2295751341819185	9.503847504111382	229.983943496
mp-573763	0.5077	4.317293483046063	9.260667276630196	601.956538019
mp-574599	0.6258	4.7277900056963595	8.468028777310362	211.213181145
mp-5782	0.453	6.147234725243829	8.253088088505635	165.518507643
mp-5784	0.6485	2.7467884623916543	6.046956742593542	166.633088481
mp-5795	0.465	5.806220592606134	17.22140870143356	65.0473757881
mp-581024	0.3612	7.661075803637868	17.978150551161605	155.736618664
mp-581833	0.8101	2.4576480123278577	6.23626003347277	76.9781312276
mp-5840	0.8651	4.27195817221935	22.668590503566822	79.8722523948
mp-5858	1.6472	3.057813644101077	5.442354621541953	111.502442961
mp-5860	1.0788	3.1255682091952486	6.592291758158863	104.726114768
mp-5878	0.6654	2.4210636328702044	9.843244054133644	66.241176093
mp-588	0.7098	2.389506457099133	6.7157544639487226	93.8132495943
mp-5928	0.5142	5.280146529389917	8.139191307549513	154.705756029
mp-5962	0.3324	7.727859303621572	16.46299079965684	136.609725085
mp-5967	1.4662	19.863395127437574	30.612357863378204	49.3076440196
mp-602	0.6821	16.256780572227495	17.412119675137347	148.617084873
mp-6026	1.088	2.518504996545052	7.34818584401623	114.965661312
mp-608555	0.7395	2.9881249208852476	6.224502938587677	277.706841777
mp-6088	0.8928	7.61269595454755	20.77251346108815	129.575952344
mp-614603	0.577	2.878259629186911	5.5338958207683895	111.323579458
mp-6204	2.9711	2.4108578047509504	8.012998902596149	169.644061506
mp-623024	1.8374	2.4761719030245657	7.414681548245387	125.6944146
mp-625136	0.8107	3.1201737390646747	12.563436170600061	104.442845571
mp-626620	0.6223	2.7107511755135674	9.36209437073191	90.3929884905
mp-626785	0.6666	2.559341328108063	8.529476854210461	78.8033846736
mp-6270	0.9871	4.734768496919196	24.93062362548756	131.235802832
mp-632319	0.8103	3.9496234029480126	13.658931541789585	51.5558888804
mp-634657	0.5827	3.5009169267090203	8.035637670744487	99.5482777546
mp-634676	0.6266	2.9732512129143434	6.614498216046542	133.999142446
mp-638729	1.5781	3.062876847277806	7.092935422708862	278.099301585
mp-6408	0.3191	13.61919768820093	15.904345756082863	145.235767315
mp-641923	0.5803	3.666864327203257	6.975104165773798	315.249842403
mp-642648	1.213	2.422206586638552	4.88234208404298	169.550199596
mp-642725	0.636	2.998844808040351	7.379078166783527	123.341980305
mp-643002	0.8817	5.273042152951432	16.66508538040053	72.5302954727
mp-643101	0.8334	2.7979469879267835	5.621074949319847	149.98411416
mp-643243	1.0498	2.8582923319142277	5.860069241648946	173.515191876
mp-643257	0.9217	2.934541669971557	5.989211704477454	126.918007057
mp-643260	0.7218	3.656404623110364	7.148845271022913	90.2150457159
mp-643264	0.8736	4.942449515008456	12.84256716763188	120.769262924
mp-643279	0.7486	2.8755238051242515	5.730203909668521	131.158993214
mp-643370	0.6521	5.189996317103361	14.021388411768454	122.530542229
mp-644203	0.6593	3.6600428804145566	9.631052682614367	93.4998992242
mp-6450	0.7274	5.972686686233877	10.422681974152368	269.993259203
mp-6459	1.4213	2.7941124408355758	7.865864686937004	106.026784658
mp-648	0.5281	3.567416783315294	6.884244250333957	68.7643904713
mp-6494	0.9659	2.589832190236205	7.284868795554728	149.435261854
