Name	ZPR_multi	ZPR_single	α_multi	α_single	Error
mp-505634	-18.659889	-18.143915499145955	1.672514	1.0327803266621796	2.8437825389912796
mp-505825	-31.038898	-28.90337701440293	2.809337	1.5330723058519393	7.388482614100457
mp-5061	-303.428388	-243.87024432603826	3.54803	2.752275310577197	24.422062576169175
mp-5072	-141.435182	-125.10651732173288	5.226304	2.9887336937980686	13.05180979203118
mp-5077	-18.44389	-15.281329599549169	0.702709	0.5410237523576032	20.695583979447267
mp-5078	-267.77971	-204.8630471742688	6.141859	4.183938519051743	30.71157228868638
mp-510268	-30.478756	-33.95733874544452	2.787925	2.115040786176662	-10.243979280947565
mp-510273	-188.588079	-132.81086355770714	6.546739	2.489613959924755	41.997479685129306
mp-5122	-30.870452	-25.841913328403113	1.283934	0.7145872558050675	19.458848142138024
mp-5127	-45.631736	-36.424240979981526	0.696845	0.5139950161101114	25.278481506529776
mp-5132	-313.412688	-267.70262363942936	4.160188	2.757494520506558	17.07494074549597
mp-5175	-94.881453	-77.1097857609889	1.496208	1.1812288053272657	23.04722683849301
mp-5213	-0.832662	-0.6608890541608418	0.024651	0.017723867383065278	25.991192433541737
mp-5238	-6.943956	-5.5498715404381445	0.191206	0.130328265296982	25.119220317157055
mp-5339	-29.345114	-24.524407439774677	2.005353	1.4838611276629758	19.656770798901768
mp-5342	-11.068181	-8.83944544709614	0.359986	0.21462842413735192	25.21352234416499
mp-5348	-323.516286	-293.97576039632247	4.227095	2.563684782509849	10.048626309819744
mp-5350	-22.218862	-18.158649402953063	0.564784	0.4212752867949808	22.359661817065774
mp-5377	-266.470612	-211.6548045722331	3.381979	2.5086440323035646	25.898683253873166
mp-5380	-43.766726	-39.0545080795785	1.194989	0.9541828342653226	12.065746445505757
mp-539	-26.484767	-21.210312493714824	0.9517	0.5236141007843579	24.867405927414495
mp-5394	-72.390487	-61.83157523810719	1.668501	1.4412690504581862	17.076892706083406
mp-540703	-58.246924	-45.60635745993059	2.658768	1.9718495360888155	27.71667645497739
mp-540957	-18.036521	-16.901575412668695	1.828087	1.1419624095201417	6.7150283900789445
mp-541037	-79.965856	-75.247505539653	5.135809	2.4017541281865467	6.270441028587424
mp-541044	-146.869294	-117.7964191881742	2.467231	1.9837673460461966	24.68060999832538
mp-541226	-709.678486	-519.1430130101021	16.776847	8.420815308213042	36.701923788809665
mp-5414	-27.588173	-21.251252430677873	0.981879	0.5832247500658571	29.819045206833454
mp-541899	-57.641219	-49.363930760805204	4.862099	3.138724015575961	16.76788722377622
mp-541989	-185.780581	-193.6235513263795	3.901587	2.3758574293104298	-4.050628279800047
mp-5427	-225.391048	-194.726977900144	3.317639	1.893754564364467	15.747212035294131
mp-543024	-12.517118	-14.33585291465554	1.369989	0.8078947325710873	-12.686618127870492
mp-545359	-141.563022	-127.4374982775038	4.441094	2.9064709149219237	11.084275753543825
mp-545500	-136.770235	-111.17856469321613	3.422767	2.101573084657989	23.018529135900447
mp-545544	-147.534184	-115.80630631877172	2.111562	1.5807890099509498	27.397366075983147
mp-546011	-29.834605	-28.94053398939875	0.829635	0.6045296660698068	3.089338334008476
mp-546125	-156.134566	-128.23292024168308	2.103849	1.5300404648242667	21.758566915367876
mp-546500	-175.555002	-199.82428561273383	4.347408	2.542863586649387	-12.145312336944126
mp-546794	-225.463551	-190.45608088049818	2.329442	1.5464459899634524	18.380862379220794
mp-547244	-187.223209	-141.80325810590557	5.039181	2.7736496181276142	32.03025903690633
mp-547792	-133.525087	-114.90124310986862	2.400151	1.6692672435324658	16.20856605730825
mp-5478	-39.688189	-47.30628198842859	4.837628	2.066793563035195	-16.103766071263053
mp-5479	-263.895016	-233.18942142210315	6.158456	3.769899481119954	13.167661890766361
mp-5488	-113.378102	-92.9135427272389	1.785579	1.3682913965424828	22.025378294785032
mp-549589	-26.869734	-25.431043612614165	0.715489	0.5544234622646093	5.657221187227352
mp-549697	-156.706701	-141.03958767177392	3.086693	2.0158914099026903	11.108309083181995
mp-549737	-202.430575	-187.23436216194096	3.763285	2.4028291411860607	8.11614527514756
mp-550751	-186.128263	-172.44726953118868	3.535443	2.0001612615624227	7.933435829981053
mp-551092	-127.672751	-108.21306254988495	2.483373	1.7502913173668928	17.98275364505497
mp-551203	-83.46359	-73.1375349337668	3.530714	2.026068221811082	14.118680750704065
mp-551243	-97.020902	-78.88000118876371	2.993672	1.6554260276556012	22.998099059131892
mp-551456	-137.395808	-121.31013947739133	4.020573	2.955497369648538	13.25995386033379
mp-5518	-0.764831	-0.7976496702661227	0.038103	0.03228557132300434	-4.1144215925235965
mp-551835	-81.923565	-70.80337293595645	3.291974	2.0359985366180493	15.705737739502979
mp-551873	-16.027078	-15.580353555319581	0.728259	0.545883761233104	2.8672291876707368
mp-552488	-51.017882	-49.11941574538019	1.352888	1.0459303166165106	3.8650017020985596
mp-552537	-87.00911	-74.40795951061737	2.590678	1.7044239226721485	16.935218452784685
mp-552547	-104.550173	-84.28818267343834	3.25923	1.7273274888626762	24.038945536485983
mp-552806	-147.649474	-115.94911648170286	4.061516	2.328906779056012	27.339887081674796
mp-552934	-112.95806	-100.84717432170139	3.676257	2.5395057906047276	12.009147266402351
mp-553025	-155.704916	-132.5122675474167	3.660306	2.332090355708687	17.502265172757898
mp-5532	-205.852584	-176.37022858061297	2.590379	2.1267211795247296	16.71617463823359
mp-553303	-50.40088	-68.07443530456975	4.791755	2.396201501727068	-25.962103432069668
mp-553310	-179.457247	-182.0603044304258	7.870645	3.43945157170682	-1.4297775885684894
mp-553342	-199.361377	-200.6208879313386	4.286463	2.05068517071738	-0.6278064783411998
mp-553875	-48.072599	-41.371124820747646	0.732251	0.5614155731094932	16.19843358934142
mp-553961	-283.262892	-214.61334650824872	3.113758	2.2901493160718354	31.987547190646286
mp-554155	-255.693321	-258.58566645084176	6.047146	3.084678120969171	-1.1185250484065816
mp-554412	-372.012025	-335.7915313638552	6.63539	3.351902791993341	10.786601284740915
mp-555166	-23.504652	-20.877274108345233	1.134655	0.7323248143175131	12.584870409899587
mp-555763	-19.892643	-15.84731468828863	0.469253	0.3757459279641762	25.52690087425928
mp-556405	-163.872176	-166.99000067680623	3.258465	1.8725198529451492	-1.8670726775074988
mp-556866	-14.478091	-12.461516399079978	1.696901	0.7585414822298417	16.182417422882047
mp-556953	-63.084092	-69.63574037458676	3.292235	1.7370487838310809	-9.40845654737629
mp-558071	-85.140992	-65.93271314216913	3.754955	3.0388281105009556	29.13315400264586
mp-558430	-328.313552	-339.86741708377787	8.65411	4.1521231928698255	-3.399521255351702
mp-5588	-234.159678	-220.22180844611447	5.534053	3.345439127012852	6.329014211730974
mp-559092	-4674.055937	-1880.5949232739213	19.195746	14.51826586130139	148.54134610035808
mp-560558	-38.078779	-35.77166223740489	3.024844	1.5562156691315505	6.449565433340849
mp-560588	-20.40422	-16.468774045710123	0.480159	0.3895959837176392	23.896411131555976
mp-560790	-2019.059698	-986.7061559116925	21.717813	14.66947126431598	104.62623911922778
mp-560791	-287.14889	-228.6290425566873	5.092096	3.1632399864693244	25.595981503007444
mp-561561	-370.091028	-313.39999125465806	11.913049	7.191216224405858	18.089035841509244
mp-561586	-81.1238	-66.34506890157074	2.497718	1.9739734295419216	22.275553169377098
mp-561947	-111.994788	-94.79107727608559	3.702324	2.6448098054738343	18.14908240129755
mp-5621	-6.448731	-5.154011697907	0.12371	0.0967380869745132	25.120612407976772
mp-5652	-189.912398	-162.52839107175518	2.572783	1.7412927025054779	16.84875285337376
mp-567290	-59.834839	-48.22561282041807	0.912396	0.7452682755890523	24.072739568519786
mp-567373	-237.273591	-242.60112645454421	5.126581	2.8528110271903624	-2.1960060665845327
mp-567558	-69.105693	-54.92282600202265	3.660661	2.753461483560891	25.823265171123992
mp-567636	-10.259525	-8.390191191927832	0.229687	0.18610804147942908	22.27999059032942
mp-567652	-378.190061	-239.78354700857332	9.070213	6.695259226428151	57.72143907208031
mp-567655	-112.367151	-120.54253556368593	2.931761	1.7587246094724829	-6.78215745625049
mp-567666	-18.887261	-19.162065495523606	0.881247	0.5944655191175557	-1.4341068586150265
mp-567680	-123.147398	-94.91169760645944	4.833621	3.7265179040957053	29.749441960902097
mp-567744	-60.857012	-47.40438750384849	2.649219	2.121544326477044	28.378437533992745
mp-567776	-8.905874	-15.816096798605075	0.868049	1.1117938999898502	-43.691075532710016
mp-567913	-7.390019	-6.096309576060326	0.869692	0.5472381952862451	21.22118976733001
mp-568018	-5.297802	-5.255760930660289	0.572377	0.5227654842582147	0.7999045218068813
mp-568032	-9.074596	-7.47331564633051	0.395102	0.30080142191875603	21.426638850129894
mp-568052	-2.568253	-2.2008255755235524	0.203421	0.16320118832086192	16.694981581584017
mp-568273	-70.024958	-55.15655554331899	1.818616	1.4729519482421978	26.956727645916228
mp-568284	-59.338034	-46.57462007505957	3.133635	2.5310126552480856	27.404225529635962
mp-568536	-53.204521	-42.886144068865	3.955156	3.0341504105000645	24.05993160533651
mp-568544	-68.21551	-56.94518153945603	3.103248	2.3002350857263676	19.791540137131726
mp-568560	-39.04615	-31.41600366950716	2.770809	2.24829090739459	24.287450468751924
mp-568619	-42.927543	-34.72166563078805	0.360739	0.29273606925800144	23.63330566128058
mp-568661	-5.978747	-5.017660758057075	0.265259	0.20417362763993796	19.154069760488838
mp-568662	-151.184363	-117.23170213642472	5.304019	4.306978537950778	28.962013043249968
mp-568968	-19.637057	-16.497195407257678	1.120072	0.7420974750841588	19.032699287546713
mp-569346	-4.57275	-3.6948422260646514	0.231876	0.1875643571642715	23.760358906323358
mp-569442	-527.465258	-563.8849088995748	26.527145	16.848912220006042	-6.458702888617481
mp-569548	-2.626775	-6.749947534964535	0.389558	0.7690689428511035	-61.084512340379234
mp-569639	-63.097627	-50.054452765332556	3.065045	2.456355029736378	26.0579698989359
mp-569677	-71.714255	-60.55406176585344	1.89761	1.393286834878824	18.430131536510423
mp-569779	-6.115881	-5.009126348187297	0.220832	0.17957980982826163	22.0947641341332
mp-569812	-145.469492	-175.51293952627265	4.818352	2.732467853137371	-17.117511453778267
mp-570008	-32.481174	-27.219904004510138	1.009467	0.7266217574839722	19.328760287391578
mp-570097	-40.782418	-34.401791812349906	1.147065	0.840164076793311	18.547365853657404
mp-570213	-1.04446	-0.8577474577409008	0.037284	0.030412029226598993	21.767775651688297
mp-570324	-52.941208	-45.79912689236932	3.76809	2.3170275401009985	15.59436083664869
mp-570354	-28.346818	-22.886562924721808	1.961001	1.59193169667764	23.857907774260347
mp-570485	-11.375658	-11.612556710915937	0.219645	0.14663830934270342	-2.0400219935481583
mp-570538	-254.020273	-276.5902384306611	6.745522	3.3894437497573704	-8.160073023082914
mp-570891	-82.042268	-66.10322054168265	4.079905	3.3348028364473357	24.112361436711986
mp-570935	-57.046787	-45.880598539328936	1.352577	1.1038817242454468	24.337495185681565
mp-571102	-24.294393	-19.75347036445367	2.13029	1.7422740578179208	22.987974020593928
mp-571222	-68.887815	-55.0719430568678	4.820269	3.9287169528433354	25.086952041742567
mp-571306	-18.28162	-15.936754749609252	0.493281	0.4244478529616403	14.713568020793202
mp-571386	-38.105078	-30.84746715584657	2.074062	1.688746347104418	23.527412501930105
mp-571461	-23.406409	-20.21752642464436	1.37836	1.0169902707936758	15.772862161161916
mp-573658	-35.940839	-42.295113918539464	2.630363	1.4013445046667599	-15.023661907561763
mp-573697	-99.869366	-79.71145139753459	4.885531	3.977764753199667	25.288605650817292
mp-573721	-28.997591	-31.029963962546727	1.900704	1.1930407176381892	-6.549710998697286
mp-573755	-16.624117	-16.41617341968336	1.816426	1.4251159866969092	1.2666994615645848
mp-573763	-32.016543	-25.3873722623763	2.83043	2.174521407797388	26.112079143567097
mp-574599	-29.365835	-25.203250911928226	3.080334	1.9106489228726964	16.516060180560682
mp-5782	-19.16505	-16.033977312433148	0.455664	0.3018691206198413	19.527735549051457
mp-5784	-150.832258	-126.23938407548647	2.510581	1.7684461844655477	19.48114220028822
mp-5795	-63.170336	-51.138551949254044	0.994943	0.7350381323128333	23.527815302015924
mp-581024	-13.547842	-11.154376461635987	1.183082	0.903371820670767	21.457636351041426
mp-581833	-159.449581	-205.00354567985133	6.788016	2.940731274364586	-22.221061849823695
mp-5840	-220.993116	-180.41382845249507	2.571352	2.0469144421705927	22.4923376969354
mp-5858	-249.7513	-212.24741330698873	6.160408	3.769748126983446	17.669891052460873
mp-5860	-161.545853	-149.7220676202273	4.596354	3.2003445946061837	7.897156089083627
mp-5878	-219.946859	-175.72636427930317	4.607722	3.504458617838088	25.164405410682622
mp-588	-225.186103	-185.16237820860957	3.637508	2.7931440973782404	21.615473498778726
mp-5928	-32.60065	-28.49218236400786	0.781405	0.5628628056032146	14.419631264125544
mp-5962	-15.906106	-13.45719581599627	0.708124	0.4983316452742449	18.197774762947002
mp-5967	-23.431178	-19.36265920631896	0.573329	0.47487473608777825	21.012190269574585
mp-602	-2.306682	-1.7960049866811885	0.074567	0.04999090505885274	28.43405319617091
mp-6026	-359.785702	-341.9765230337207	5.936875	3.418829816343909	5.207719760494565
mp-608555	-82.484311	-75.7179307329004	4.820806	3.113645359604475	8.936298445566909
mp-6088	-64.765205	-61.52084653603139	1.528683	1.242593320594616	5.27359203691785
mp-614603	-48.513712	-38.5037520967461	4.267386	3.4425252105661053	25.99736222616037
mp-6204	-2245.027394	-1205.8124524262196	20.451555	14.652372059689192	86.1837957870457
mp-623024	-890.98132	-552.4917299846577	9.792661	6.952222627540298	61.26600121684028
mp-625136	-165.932925	-176.95765498321956	5.118585	3.056909479478825	-6.230151492607082
mp-626620	-144.33132	-158.98118029590842	3.973639	2.3480111403216384	-9.214839309055906
mp-626785	-178.400627	-191.84960683072063	4.178026	2.4370240249499835	-7.010168044069756
mp-6270	-202.665808	-166.70937857976924	3.274287	2.4073977551777626	21.568330304240124
mp-632319	-196.809158	-160.002060189375	2.26679	1.8545173690564154	23.004139926111527
mp-634657	-75.737824	-63.696035808498046	2.577694	1.9276904234217453	18.905082614097932
mp-634676	-83.729631	-69.42365983553225	3.424471	2.7308403634377822	20.606766048288485
mp-638729	-240.185012	-203.76258034283785	10.153854	6.5097209166972485	17.87493640681233
mp-6408	-3.08559	-2.455940312730121	0.083001	0.05988008005105609	25.637825317095565
mp-641923	-41.288174	-37.58325489758317	3.231259	2.0990867870384924	9.857898451086736
mp-642648	-245.450133	-252.98803269517907	6.795082	3.6140359753057427	-2.9795479315266125
mp-642725	-133.422584	-116.87531207627454	2.774896	1.8841214694977892	14.158055820143153
mp-643002	-112.769562	-113.07911177126425	2.462819	1.6061075148979873	-0.2737461998201876
mp-643101	-117.743593	-162.96112404455044	5.177184	1.9179561661750284	-27.74743443239188
mp-643243	-134.623999	-198.47897460319	7.000176	2.513684031099598	-32.172161172664445
mp-643257	-133.276756	-161.34144103875119	4.740357	2.2093991747232464	-17.394591778816807
mp-643260	-87.916614	-97.87051851973227	2.58191	1.3110459267827954	-10.170483073230484
mp-643264	-131.188663	-122.01534317098955	2.184595	1.3402083867723322	7.518169101204883
mp-643279	-113.399161	-144.5275280339033	3.89148	1.6181500145645877	-21.538019405272884
mp-643370	-132.314213	-100.49497559688737	1.207929	0.8565184304688758	31.662515677150093
mp-644203	-166.097678	-136.40747467937135	1.664307	1.2648872056459473	21.765818471763446
mp-6450	-45.835618	-39.5092167517982	1.256593	0.9528489090672844	16.012469414276257
mp-6459	-419.649562	-408.81329129542905	6.87084	3.8413591063106822	2.6506649698774387
mp-648	-62.76757	-50.35279620973724	1.724735	1.4002102155193155	24.655579679330668
mp-6494	-285.08739	-277.9673071908723	5.503143	3.0039859611327904	2.561482096971412
mp-6586	-275.815656	-237.4370733648307	6.062161	4.215305928997357	16.163685852124367
mp-661	-83.284914	-68.74476290150822	0.744529	0.617469685918777	21.150921880876503
mp-6654	-208.950482	-188.39300826569385	7.048491	4.124497899586668	10.912015219436164
mp-6660	-182.69159	-162.35324996772061	3.596907	2.325437244352984	12.527214599229202
mp-672	-16.295099	-13.245393373553958	0.449481	0.3678259290214498	23.024651215985415
mp-675011	-207.868508	-238.46998624917612	8.957352	3.9129245881768613	-12.83242337138427
mp-675104	-576.578052	-287.6671200851418	10.273488	7.472519670815979	100.43237886531774
mp-675531	-34.705914	-32.57985941646939	1.177833	0.9653642714097879	6.5256714473601205
mp-675902	-20.882421	-16.339842265948327	0.809389	0.5992630400197567	27.80062781584038
mp-676284	-15.45042	-13.135523100486035	0.708234	0.5105431089265573	17.623180149013706
mp-676464	-11.475542	-9.897304006873526	0.868949	0.5847844987356051	15.946140403794942
mp-676861	-108.645523	-89.38658276399434	1.296381	0.9987720129847798	21.545672337485662
mp-677335	-192.891851	-171.82985308056493	2.880293	1.6681170501264944	12.257473041986392
mp-682	-279.605096	-222.2588099622591	5.142436	4.179045004203044	25.801580620124188
mp-684	-40.166868	-36.04645581235464	1.6908	1.485918202194295	11.430838607531356
mp-684580	-8.642396	-7.028923510758585	0.567708	0.46235003618191234	22.9547595271425
mp-684690	-27.460891	-22.849840151713675	0.806437	0.6423670533730654	20.179794771739395
mp-684969	-46.762799	-39.290766556437276	1.038568	0.8472963501461803	19.017273264012026
mp-6867	-240.161346	-227.57583095203782	4.945099	2.9223285826152736	5.530251167407412
mp-6870	-266.914651	-259.66035348420195	5.14418	2.5560175447190177	2.7937640145896987
mp-690785	-90.616389	-109.65033511653638	2.588346	1.2152657640682571	-17.35876693519186
mp-6920	-388.456345	-473.8944322148418	11.272317	5.6995785777573245	-18.028928260568406
mp-6930	-204.338023	-175.3652297430698	1.933759	1.4340050532866873	16.521401248912724
mp-6947	-220.573297	-170.88774528686898	1.830304	1.3920864609689856	29.074964755210488
mp-6949	-188.312038	-164.24253790028644	4.079965	2.992537034737735	14.654851542982392
mp-6951	-210.058105	-170.5829689033753	6.40234	4.334511163333856	23.141311439470215
mp-6960	-33.113715	-33.411366124995055	1.89813	1.17605035558485	-0.8908678677834226
mp-696804	-82.813757	-67.32292068387262	4.078174	3.173924590506884	23.009750852711058
mp-697030	-115.441564	-113.44958610085415	2.446768	1.6238140175029874	1.7558265019803843
mp-697038	-142.798161	-157.63275362157395	4.344413	2.2874207760810585	-9.410856741859051
mp-697044	-197.866263	-229.72465031766063	7.29227	3.448759758005001	-13.86807522553945
mp-697096	-85.82362	-98.18947195532641	2.701785	1.3219701887944955	-12.59386745755445
mp-697133	-207.332223	-176.50302220568815	2.275255	1.7478319713134405	17.46667020714522
mp-697144	-142.613289	-121.89275060731393	4.533028	3.0197780714659794	16.998991563853334
mp-6972	-96.805382	-81.53640384305285	1.750802	1.3142774184603558	18.7265778686266
mp-6973	-57.73044	-46.990254126137785	2.223827	1.6675771769804535	22.856198745024688
mp-6980	-32.074676	-23.926716018352757	0.842473	0.5713232946333349	34.05381655968762
mp-6983	-48.192373	-40.53626904217136	1.110075	0.762672496017237	18.88704643701599
mp-6984	-40.072413	-37.530292471528846	1.892051	1.204387454154831	6.773516434489952
mp-6989	-212.853294	-173.87675733350596	5.463615	2.994175235051428	22.416185615731678
mp-7000	-207.201787	-175.36494341178116	1.957974	1.434007443482341	18.154622565276075
mp-7027	-136.753348	-130.21362925177374	2.296017	1.3837754677031862	5.02229972838052
mp-7041	-101.121952	-83.61744815189526	1.761135	1.3079247167471861	20.93403259126843
mp-7060	-33.015065	-30.391350177756657	0.761026	0.610143682568778	8.633097269115844
mp-7067	-1.845119	-2.0098443115480347	0.077773	0.08681791868614283	-8.195923962944123
mp-7077	-45.406601	-36.78864948641091	2.983153	1.6215174361823803	23.42557183778223
mp-7089	-18.259771	-17.113189374322445	0.836265	0.7112905070092805	6.699987948464758
mp-7090	-21.902785	-18.202201668746675	1.032273	0.7707190442147878	20.330416059543268
mp-7100	-563.216305	-375.79247134452004	6.75352	5.529749579516542	49.874291782618776
mp-7104	-214.400333	-170.07515252147584	5.130155	3.6449092638945584	26.062114201501064
mp-7128	-92.132561	-80.10490827043584	1.422294	1.0271432551414716	15.014876103419963
mp-7140	-43.484034	-34.7598175542012	0.365564	0.29280622706640674	25.098568000810356
mp-7148	-197.916728	-179.19866798280265	2.796231	2.17983597113352	10.44542363394894
mp-7173	-4.947451	-4.130584449494261	0.205632	0.1666086083573215	19.776052529461154
mp-7176	-61.362321	-49.77064190196196	2.586163	2.0415712656277396	23.290194088457394
mp-7188	-21.058397	-16.637147934448958	0.481106	0.3820524479262984	26.574561234719695
mp-7219	-52.600031	-43.00371885956522	1.787779	1.3716798020787373	22.315075056119937
mp-7232	-160.19981	-137.27657296777883	6.781599	3.5244274950973624	16.69857903402182
mp-7233	-113.68896	-92.34395811521418	2.228865	1.7019295200549627	23.11467075967703
mp-7297	-206.104761	-185.32814941742393	7.376913	4.643976229639538	11.210715505381676
mp-730	-6.678104	-5.392818917990754	0.170527	0.12925185610744652	23.833269789969428
mp-7323	-229.060265	-227.92220017567053	4.659048	2.245271131485708	0.499321620909372
mp-733	-127.739547	-109.37685238200186	1.878022	1.2491298356150642	16.788465034508306
mp-736	-31.431117	-25.36790479530524	0.649646	0.5091875159717639	23.901115419736442
mp-7374	-42.780889	-40.378169892332615	1.680688	1.020159114372929	5.950539893398284
mp-7375	-452.588855	-317.9146684138287	4.251362	3.3045567002334493	42.361740418616456
mp-7392	-15.885235	-11.355822504998354	0.888384	0.5846001980946962	39.88625652618284
mp-7421	-1.437915	-4.191525289350551	0.070973	0.165818443937737	-65.69470775582997
mp-743	-183.670313	-240.9131107330033	6.821133	3.295052801409338	-23.76076484954933
mp-7436	-4.494824	-6.390706482665521	0.250563	0.3372018290388127	-29.66624250085666
mp-7437	-10.735049	-12.965357015177029	0.368753	0.3583998132864276	-17.202056314887955
mp-7438	-1.502459	-3.6160452175416764	0.085801	0.16767849153060507	-58.45021537033135
mp-7439	-21.924407	-19.30090805438619	1.236189	0.8559634239642595	13.592619260302675
mp-7446	-60.524077	-54.229649094736075	3.08587	2.1944657210808853	11.606986234168545
mp-7447	-24.018617	-24.17516618460061	1.575295	1.2257490300791416	-0.6475619791202553
mp-7449	-23.691	-22.75947033232118	1.783843	1.3310433973474378	4.092932102887896
mp-7457	-438.6554	-254.66859246787104	9.404281	5.013067797819367	72.2455822876316
mp-7467	-164.476659	-167.87324188029788	6.09334	2.869824860840108	-2.0233021309732053
mp-7469	-52.475974	-45.92712895811147	1.372177	0.9282957466576782	14.259208425289346
mp-7470	-60.920716	-59.335477570625464	2.746191	1.6819483976326854	2.6716536114294636
mp-7472	-149.732954	-154.63437837766116	5.750979	2.64619394713565	-3.1696860873268973
mp-7505	-49.261016	-35.36709690150778	2.749871	1.6104026822801363	39.28487299137038
mp-752580	-2460.874833	-678.6327137550064	101.348097	9.70530527208322	262.6224882946627
mp-752658	-90.048779	-76.15872872646274	1.640907	1.2617439183258918	18.23829061462643
mp-752676	-128.559753	-105.49138149491421	2.826685	1.5045437052925932	21.867541384125232
mp-753098	-184.76815	-137.22931795740166	2.979475	2.2118283816481896	34.64189194422376
mp-753260	-103.399211	-88.1146072704726	2.124334	1.5861058074490988	17.346276858058804
mp-753287	-62.93967	-50.30132932412333	1.043728	0.8306047382426507	25.12526178868919
mp-753401	-481.31363	-338.32204697409435	4.754119	3.603439167001015	42.264931979692896
mp-753671	-238.211826	-197.74408259607446	2.186453	1.4639899314618867	20.464705124242684
mp-753946	-6.974791	-7.451001183620211	0.174941	0.1902459386993312	-6.391224103776557
mp-754117	-180.142335	-173.13051831551115	2.365374	1.5636939825397207	4.050017728076451
mp-754118	-150.852205	-129.35527254903863	2.30656	1.6543572065346963	16.618520472609163
mp-754212	-82.198538	-67.72627052665017	10.185577	4.314573404541593	21.36876482465548
mp-754326	-65.816203	-66.9731326745644	1.280784	0.9618153487603285	-1.7274534255193703
mp-754363	-162.906195	-131.34097145649784	2.69512	1.9886188081106004	24.03303644967865
mp-754368	-119.259206	-84.11916948094141	4.198946	1.4144473032010716	41.77411253093762
mp-754517	-73.06566	-60.5023729396973	4.239834	2.7457814572162023	20.764949290211337
mp-754535	-112.750863	-89.32619957633027	2.310532	1.6060824458412604	26.223732269783945
mp-7547	-10.364032	-11.331400343893984	0.648614	0.7099040059447301	-8.537059097159675
mp-754710	-75.916823	-60.019612998703685	4.264334	2.922665163738573	26.486691944580947
mp-7548	-16.323197	-13.37020392651721	1.053176	0.7454505588467507	22.086372726343395
mp-755013	-333.231266	-261.64142576775276	4.083954	2.8709006916610376	27.361813987282847
mp-755287	-121.23982	-96.32503708816996	1.800017	1.4422050191799305	25.865323974933517
mp-755309	-116.322524	-91.3736976850134	1.997797	1.6095844545728384	27.304166239382223
mp-755586	-163.730062	-125.4474395911907	2.520927	1.9331552378266383	30.51686230788374
mp-755756	-125.570659	-123.93600722285895	3.575721	2.364508403749347	1.3189482328583209
mp-755895	-173.935155	-154.56773831841957	2.623963	2.1500419481477406	12.530051155747845
mp-7566	-142.619889	-127.89767583477266	2.436574	1.4172462519018654	11.510930960345636
mp-757	-24.45186	-19.591313673273067	0.612448	0.4736043943332254	24.809700910244754
mp-7572	-218.461282	-189.80866403109403	2.985419	1.921974176922963	15.095526916628094
mp-7575	-18.876089	-15.435439644263859	0.293516	0.23537608403922614	22.290582160481325
mp-7581	-1.419966	-1.1544373185786094	0.038198	0.026213030553390203	23.000701480121975
mp-760	-22.286344	-17.621839125363724	0.532726	0.4036262751931714	26.47002302910876
mp-760375	-117.632112	-92.21863056552048	1.926846	1.5495726745084908	27.557860357103742
mp-7604	-193.653539	-153.3860371071249	2.594873	2.0252853190581477	26.25239079926958
mp-760400	-107.742093	-84.66034306688834	2.111146	1.4517446923654773	27.263945664471557
mp-760417	-86.953639	-68.36980887250127	3.979098	2.597703171381905	27.181339883741074
mp-7608	-118.360639	-92.40872628178577	1.765932	1.186597750219938	28.083833380711237
mp-7610	-197.31467	-169.16504046016675	2.650762	1.9199896269204353	16.64033506170067
mp-7611	-169.117635	-141.27460774922582	2.381188	1.7889787173549823	19.708444209732207
mp-7622	-1814.03361	-1402.578660292573	32.694478	13.086989076993413	29.335606005983216
mp-7631	-50.47522	-43.390069320304725	0.423677	0.36571162641542926	16.328968334650074
mp-7639	-20.832326	-15.45220037582864	0.792289	0.5133903597681271	34.817860843866015
mp-7642	-25.100649	-19.031426521659856	1.472052	1.0106419494353454	31.89052839225006
mp-7643	-21.382958	-15.806938903650016	1.45438	0.9943918313637707	35.275768005039936
mp-7650	-196.074968	-150.66558779434675	2.70254	2.1169699926044885	30.139184979409816
mp-766	-13.177486	-11.35828471253419	0.375932	0.3247101836148157	16.016514231750772
mp-7667	-59.93293	-53.1191295133784	2.545264	1.8698023465432274	12.827394855756252
mp-7670	-28.297154	-29.78213586028409	1.53513	1.2828448410739126	-4.9861496410147845
mp-768368	-85.591806	-69.81483084757264	3.42399	2.3253114891421918	22.59831465734463
mp-770932	-138.095692	-114.57343640082084	1.791579	1.4086381638260523	20.530287244671186
mp-772290	-57.32569	-43.64715426490317	0.8936	0.6352293584161263	31.33889474690401
mp-773137	-14.349004	-12.087403973904078	1.141177	0.7973669448028238	18.710386704858802
mp-7738	-51.9964	-42.60213468394282	1.587535	1.2168337865463394	22.0511610175205
mp-774907	-49.797616	-44.08705221014264	1.675236	1.220979677470524	12.9529272282432
mp-7752	-38.145205	-31.983503584348043	1.135846	0.8271803612099837	19.265248409706256
mp-776532	-216.986935	-167.822469217777	2.579176	1.972910047378062	29.295520445730105
mp-7770	-6.573088	-6.5194539281662145	0.257371	0.2547585712728024	0.8226773656926801
mp-7773	-9.005958	-6.3425040442576925	0.4743	0.28771483592397884	41.993728930353875
mp-7774	-10.468617	-7.423763040956663	0.635326	0.39873629698046353	41.01496696816662
mp-7786	-17.71937	-21.075552837333866	1.421825	1.0995356344376679	-15.92453048912967
mp-7801	-72.625248	-61.5428847448434	1.103057	0.792179311187166	18.007545959381076
