Name	Formula	Mass	Frequency [meV]	Alpha	Reference_Alpha	ZPR	Reference_ZPR	Error
mp-989407	YWN3	1.9312660899999998	87.0067	1.127141259387701	1.1271	-99.51980820726358	-98.0668	1.4816514939445147
mp-8062	SiC	0.30481441000000004	118.52960000000002	0.26609814381046387	0.2661	-31.64558345174835	-31.5402	0.3341242343052748
mp-36508	SnHgF6	0.5186880399999999	48.430899999999994	2.8801544147510825	2.8801	-145.38902926166804	-139.4854	4.232435266822223
mp-8882	GaP	0.21123216	48.0419	0.11146913458763355	0.1115	-5.362603936140422	-5.3555	0.1326474865170746
mp-380	ZnSe	0.09529568999999999	30.5252	0.24356176887620412	0.2435	-7.457416292563721	-7.434	0.31498913860264877
mp-2979	ZnGeN2	0.18275624999999998	87.3202	0.38417815096129926	0.3842	-33.70887158726292	-33.5459	0.48581670863776577
mp-24292	Sr2H6Ru	0.69989956	71.2115	1.4978780820291675	1.4978	-108.80963280552491	-106.663	2.012537436153977
mp-7979	K2PdF6	4.21439841	38.6519	10.197026080662075	10.1971	-537.6767694065331	-394.1392	36.41798872239379
mp-23804	Mg2FeH6	0.9477022500000001	71.9603	1.5849676593269646	1.5849	-116.49275567691504	-114.0506	2.141291389010698
mp-13948	Cs2HfF6	0.52287361	40.9469	4.1518948557615944	4.1517	-181.47194162636745	-170.0002	6.748075370715709
mp-867300	Rb2Hf2O5	0.6771644099999999	74.6121	2.073328685510607	2.0734	-159.15503685233006	-154.6971	2.881719729930328
mp-697044	Ba2H6Os	3.36869316	63.267	3.448759758005001	3.4488	-229.72465031766063	-218.1943	5.2844415814989825
mp-4047	Cs2SiF6	0.50183056	48.1483	3.688971162995118	3.689	-187.85272008771648	-177.6205	5.760720236524773
mp-30062	Cs2PtBr6	0.53319204	11.5458	2.34677872361331	2.3467	-27.995556896778176	-27.0942	3.3267522081411336
mp-608555	Cs2SnCl6	0.54686025	23.2372	3.113645359604475	3.1137	-75.7179307329004	-72.3545	4.6485439508259985
mp-540957	Cs2TeI6	0.24147396000000002	14.5817	1.1419624095201417	1.1419	-16.901575412668695	-16.6508	1.506086270141343
mp-28145	Rb2PdCl6	0.6864122500000001	17.5547	2.721399375354995	2.7212	-49.6614701279564	-47.7703	3.9588826696847206
mp-28084	Rb2PdBr6	0.40755455999999995	11.8504	1.5554623227171351	1.5555	-18.818841631428295	-18.4338	2.088780563032548
mp-23060	Cs2PtI6	0.32148899999999997	8.4787	1.2742952272635804	1.2743	-10.98664273172412	-10.8045	1.6858043567413432
mp-543024	Cs2Pd(IBr2)2	0.23415921	17.5618	0.8078947325710873	0.8079	-14.33585291465554	-14.1883	1.0399619028039997
mp-4555	Ca(AsO3)2	0.46594275999999996	80.8494	1.578430742071746	1.5785	-130.33072292751615	-127.6178	2.1258185985937277
mp-3042	K2SiF6	0.5667078400000001	55.4504	4.211251550890906	4.2111	-249.57206150430488	-233.5081	6.879402258125038
mp-23350	Rb2PtCl6	0.6945555600000001	16.953899999999997	3.4213257999613247	3.4212	-61.03962238330469	-58.0024	5.2363736385126955
mp-13275	NaSrP	0.19971961000000002	31.4948	0.6522647719636606	0.6523	-20.714209074927044	-20.5435	0.830963929841764
mp-8812	Rb2GeF6	0.6451302400000001	41.0088	4.798285037422319	4.7981	-213.059387382937	-196.7639	8.28174649055898
mp-549697	RbGeIO6	0.6590192399999999	68.0631	2.0158914099026903	2.0159	-141.03958767177392	-137.2111	2.790217170311971
mp-27562	Na2Pd3O4	2.8036153600000002	51.1622	1.0399451568257247	1.0399	-53.92856414663256	-53.2057	1.358621626315526
mp-14088	Rb2PdF6	2.50430625	33.4182	8.29938118527565	8.2994	-341.1692750138057	-277.352	23.009487948096908
mp-8922	Cd(SbO3)2	0.22648080999999998	68.3902	0.9509775990114705	0.951	-65.84129244812756	-65.036	1.2382256721316802
mp-7128	Cd(AsO3)2	0.26071236000000003	76.9564	1.0271432551414716	1.0271	-80.10490827043584	-79.0436	1.3426871630794206
mp-3970	K2TiF6	8.999400009999999	55.122	15.46010215429686	15.46	-1555.0246563369924	-852.1869	82.47460226588701
mp-10492	Rb2SiF6	0.5314409999999999	52.0698	3.9195754859892484	3.9197	-216.82769413707075	-204.0973	6.237414280870331
mp-9775	NaSrAs	0.10738729	22.0499	0.47956086128043346	0.4796	-10.638478653429091	-10.5752	0.5983683847973634
mp-9732	BaNaP	0.32649796000000003	29.5726	0.7851578355986799	0.7851	-23.453880844021803	-23.2188	1.0124590591322624
mp-3821	K2PtF6	4.008003999999999	38.638099999999994	10.496040592080849	10.4961	-562.7458400373057	-405.5481	38.76179916446551
mp-29398	Cs2HfI6	1.31583841	14.7521	4.003588729711137	4.0034	-62.85296037808211	-59.0587	6.424557902700377
mp-29091	Ti(CuS)4	0.7862368900000001	50.4997	0.08823463378664106	0.0882	-4.460700775450095	-4.4558	0.10998643229263821
mp-10341	SrGeTeO6	0.47251876000000004	71.241	1.7089516010934491	1.7091	-124.57478554711412	-121.7564	2.3147740464682913
mp-9262	Cs2PtF6	2.6351028899999998	31.1038	8.751722461641023	8.7516	-342.8061226192121	-272.2084	25.93517416039039
mp-733	GeO2	0.40615129	86.14	1.2491298356150642	1.2492	-109.37685238200186	-107.6033	1.6482323330249655
mp-4002	Li2ZrF6	4.74019984	70.9105	9.610776241232722	9.6112	-899.4746266183344	-681.5351	31.977740635564373
mp-9126	Sr(SbO3)2	0.404496	69.1908	1.5786048486721904	1.5786	-111.5494286717314	-109.2214	2.1314766810637864
mp-14398	CaSn(BO3)2	0.7335922500000001	95.8611	1.94398780494716	1.944	-191.34850518481156	-186.3518	2.6813291767568437
mp-989405	Cs2LiInBr6	0.31629376000000003	23.687	2.5980917779900183	2.5982	-63.8432279663091	-61.5443	3.735403548840593
mp-505634	Cs2Te3	0.90155025	17.3343	1.0327803266621796	1.0328	-18.143915499145955	-17.9034	1.3434068341541454
mp-13898	Cs2NaInF6	0.54893281	39.0904	3.9830305448216423	3.983	-165.62501535022244	-155.6985	6.375472692558018
mp-552547	SrBiIO2	0.7113235600000001	47.6765	1.7273274888626762	1.7274	-84.28818267343834	-82.3567	2.3452647731615506
mp-551243	BaBiIO2	0.6611316100000001	46.6044	1.6554260276556012	1.6555	-78.88000118876371	-77.1527	2.2388084782045454
mp-23127	Ba2BiSbO6	0.34916281	63.0693	1.2645437998213518	1.2646	-81.08832758576936	-79.7596	1.6659155584648835
mp-20282	CsPbF3	1.1861388099999999	40.5989	5.33189887453882	5.3316	-237.5226270337793	-216.458	9.731507744587537
mp-13800	Cs2NaTlF6	0.70829056	36.3172	4.668481131272814	4.6681	-183.02820094291837	-169.5339	7.959647564834165
mp-551092	KLiZnO2	0.3721	60.3858	1.7502913173668928	1.7503	-108.21306254988495	-105.6919	2.3853886152911894
mp-13925	Cs2NaYF6	0.44957025	40.7246	3.9296619142891185	3.9298	-170.05492959927486	-160.0391	6.258364111816967
mp-13900	Sr(CuO)2	0.28440888999999997	43.6941	0.8053764627353153	0.8054	-35.55550779194664	-35.1898	1.039243735248965
mp-989618	Cs2RbGaF6	0.44809635999999997	37.236	4.1628594703980335	4.1626	-165.49917427091074	-154.9972	6.775589669304188
mp-8000	SrSn(BO3)2	0.67387681	90.6814	2.0417755549712147	2.0419	-190.3968101223831	-185.1602	2.82815104022522
mp-6270	Ba2LiReO6	0.9743664099999999	66.9577	2.4073977551777626	2.4074	-166.70937857976924	-161.1954	3.420679857966933
mp-4514	NaNbO3	22.913454240000004	92.4544	9.668149239429974	9.6682	-1183.5437849900882	-893.8726	32.40631662611519
mp-11715	MgSn(BO3)2	0.7235203600000001	103.0706	1.7270710382642585	1.7271	-182.1927148924532	-178.0179	2.3451657908857553
mp-11583	Zr2SN2	0.44023225	75.02589999999998	0.51931276699501	0.5193	-39.21865383295428	-38.964	0.6535618338832838
mp-561561	Cs2KRhF6	2.16796176	37.3091	7.191216224405858	7.1912	-313.39999125465806	-268.298	16.81040904317515
mp-11919	Sr(BeN)2	0.44023225	87.2316	0.9375646731322858	0.9376	-82.78097191094471	-81.7857	1.2169265665571227
mp-569548	CsAuBr3	0.20539024	8.690799999999998	0.7690689428511035	0.769	-6.749947534964535	-6.6835	0.994202662744582
mp-12427	Sr2TaGaO6	3.222025	76.7325	4.401144272828113	4.4013	-362.3980860297598	-337.7208	7.307008046220364
mp-11918	Ca(BeN)2	0.53743561	90.0871	1.0705922060626771	1.0705	-97.7975260804216	-96.4422	1.405324723431864
mp-567776	Cs2AgAuCl6	0.41886784	14.0213	1.1117938999898502	1.1118	-15.816096798605075	-15.5894	1.454172698147946
mp-567666	Ba3BiN	0.33189120999999994	31.9918	0.5944655191175557	0.5945	-19.162065495523606	-19.0193	0.7506348578738706
mp-12535	K2ZnTe2	1.0014004899999998	19.7509	2.2760353879005435	2.2761	-46.39532485511811	-44.9548	3.204384971389292
mp-989531	Cs2KGaF6	0.47554816	39.9167	3.820461377210533	3.8202	-161.69972147060108	-152.4896	6.039835812147897
mp-989642	Cs2NaAlH6	0.37761025000000004	111.2004	0.9964997829400698	0.9966	-112.24985384262315	-110.8177	1.292351170095708
mp-989562	Cs2LiTlF6	0.8096400400000001	42.0382	4.775064015380419	4.7752	-217.23231111306984	-200.7417	8.214840819356333
mp-989558	Cs2TlGaF6	1.02111025	39.3801	5.453606142708545	5.4535	-236.42084757703446	-214.7576	10.08730195207735
mp-989616	CaWN3	1.3684320399999998	82.7242	0.9563086167107621	0.9563	-80.09329424992681	-79.1126	1.239618278158995
mp-989571	Cs2NaInCl6	0.42328035999999997	24.248	3.432772922570567	3.4327	-87.61133879580981	-83.235	5.257810771682363
mp-998433	CsSrBr3	0.33477796	18.321	2.7522355043846516	2.7523	-52.443527841588796	-50.4251	4.002823676281843
mp-675104	Na3YCl6	2.82408025	32.5575	7.472519670815979	7.4726	-287.6671200851418	-243.2885	18.241149945493433
mp-989400	Rb2NaGaF6	0.51811204	44.7473	3.887675867892115	3.8878	-184.70185459740867	-173.9693	6.16922330400172
mp-568052	K2Ga3	0.23824161	13.458	0.16320118832086192	0.1632	-2.2008255755235524	-2.1965	0.1969303675644209
mp-24589	K2HBrO	0.40615129	36.5973	2.858112350182313	2.8581	-108.98310461413001	-104.5994	4.1909462330854765
mp-24341	CsBeH3	0.69505569	87.9853	2.09952546968906	2.0996	-190.12918642613658	-184.7301	2.9226890615750176
mp-770932	LiSbO3	0.43560000000000004	79.8356	1.4086381638260523	1.4086	-114.57343640082084	-112.4525	1.8860731427232282
mp-684690	Sc2Se3	0.39250224999999994	35.2818	0.6423670533730654	0.6424	-22.849840151713675	-22.6648	0.8164208451593453
mp-8932	Cs2SiP2	0.60310756	34.0307	1.2132427098823597	1.2133	-41.948311733074206	-41.2892	1.596329628750872
mp-867203	Sr2CdAs2	0.09211224999999999	22.8213	0.25928953966009577	0.2593	-5.936526663902915	-5.9168	0.3334008907334088
mp-11674	Al2Se3	0.18714276	41.5898	0.412463973343691	0.4124	-17.243564477378488	-17.1528	0.5291525428996363
mp-10246	Na2PtS2	0.86378436	28.5711	1.5653808880762292	1.5654	-45.66774298415169	-44.7247	2.108550720634657
mp-8857	Cs2As2Pd	0.65966884	11.832499999999998	1.5096088905648906	1.5096	-18.224464693819378	-17.862	2.029250329298958
mp-7670	K2Se3	0.96216481	22.8278	1.2828448410739126	1.2828	-29.78213586028409	-29.2832	1.7038297053740326
mp-7505	K2P2Pd	1.2104400400000002	21.4941	1.6104026822801363	1.6103	-35.36709690150778	-34.6128	2.179242654474006
mp-545500	BaSbClO2	0.74218225	51.3979	2.101573084657989	2.1015	-111.17856469321613	-108.0121	2.931583307070344
mp-551835	Ba2I2O	0.52548001	33.820600000000006	2.0359985366180493	2.0359	-70.80337293595645	-68.857	2.826688551572748
mp-551203	Sr2I2O	0.50808384	35.1121	2.026068221811082	2.0262	-73.1375349337668	-71.1435	2.8028350218457034
mp-3953	CaCO3	1.79158225	93.88300000000001	3.999536024424078	3.9995	-399.56130194679855	-375.4866	6.4116008259145705
mp-13445	Rb2As2Pt	0.46253601000000005	13.6003	1.0105705516641073	1.0106	-13.925168439088562	-13.7443	1.3159523518008287
mp-989638	CaTcN3	0.75394489	59.9277	0.37360037052379674	0.3736	-22.494326817133675	-22.3886	0.4722350532577971
mp-8703	Na3SbSe4	0.47761921000000007	21.3559	1.424865315292509	1.425	-31.00842556947023	-30.4315	1.89581706281396
mp-3642	ScCuO2	0.982081	71.0451	1.1720423112138407	1.1721	-84.55224710325018	-83.2689	1.541208186069684
mp-27255	Ga2TeS2	0.38007225000000006	36.1848	0.48551389137106926	0.4855	-17.676260500487018	-17.5676	0.6185278608746748
mp-21855	VCu3Se4	1.51609969	24.9321	0.1607339612047295	0.1607	-4.015455950399821	-4.0073	0.20352732263173262
mp-569812	BaN3Cl	1.0716390399999998	61.7789	2.732467853137371	2.7325	-175.51293952627265	-168.8101	3.9706389169087872
mp-841	Li2O2	1.10775625	72.5134	3.041132912314956	3.041	-230.4883591770369	-220.5144	4.523042112912764
mp-7642	K2AgAs	0.40678884000000004	18.5861	1.0106419494353454	1.0106	-19.031426521659856	-18.784	1.3172195573885086
mp-24007	Rb2HBrO	0.383161	32.2424	2.934782452491798	2.9347	-98.71916206539278	-94.6208	4.331354274528198
mp-8147	K2As2Pd	0.47914084000000007	16.8751	0.9053487234113871	0.9053	-15.457135541601799	-15.2771	1.1784667351905678
mp-570324	Rb2TeBr6	0.4624000000000001	19.1398	2.3170275401009985	2.317	-45.79912689236932	-44.3466	3.275396292769503
mp-547792	KSbO3	0.45225624999999997	67.3102	1.6692672435324658	1.6693	-114.90124310986862	-112.3601	2.2616063085282176
mp-487	MnP4	1.4896202499999998	52.7822	0.22383162862325467	0.2238	-11.84736078210959	-11.8147	0.2764419080432804
mp-29506	CsBiO2	0.80694289	50.674	2.2145592839950585	2.2145	-115.70793440635869	-112.219	3.109040720696758
mp-8212	Cd(PtO2)3	1.75907169	53.7019	0.2901501150000257	0.2901	-15.638285647487749	-15.5815	0.36444275254467406
mp-8187	K2ZnO2	0.36554116000000003	49.9421	2.0756688813319233	2.0758	-106.65553845614104	-103.6719	2.877962549293542
mp-4187	Ge2N2O	0.32012964	94.1994	0.7495411880024636	0.7495	-71.28636809697309	-70.6028	0.9681883678453123
mp-1340	Ga2Se3	0.12574116000000002	28.8051	0.27407290860183486	0.2741	-7.921798149004663	-7.8952	0.33689012317183514
mp-998599	KCaBr3	0.34798200999999995	25.130399999999998	2.416833422279602	2.417	-62.823660778102465	-60.7392	3.43182125892746
mp-8235	K2SiP2	0.7680769599999999	39.8575	1.2378948545401247	1.2379	-50.14628243970425	-49.3408	1.6324875958724818
mp-560790	Cs2NaBiF6	6.41203684	38.415	14.66947126431598	14.6693	-986.7061559116925	-563.5227	75.0960796985982
mp-504838	CsPS3	1.1651043599999997	38.08	2.011161510344405	2.0112	-78.71813872913974	-76.5868	2.782906100189252
mp-7374	Ba(CuO)2	0.34304449	39.0604	1.020159114372929	1.0201	-40.378169892332615	-39.8459	1.3358209811614603
mp-989523	Rb2NaAsF6	1.2920868900000002	48.1599	5.952419697900826	5.9526	-320.1602671962747	-286.6774	11.67963264501307
mp-6204	Cs2NaScF6	8.827435209999999	47.0427	14.652372059689192	14.6528	-1205.8124524262196	-689.309	74.93061202250655
mp-23484	CsAuCl3	0.27910089	11.9976	1.0978314095208215	1.0977	-13.360830121648354	-13.1702	1.4474352830507824
mp-14038	Rb2NaRhF6	1.8774480400000002	41.9908	6.364219275176701	6.3644	-302.47814459799525	-267.2471	13.182947391382458
mp-1143	Al2O3	0.385641	105.5684	1.4648028378483153	1.4648	-157.66972898948939	-154.6405	1.9588846320914524
mp-545544	Ba2TaBiO6	0.49660209	71.7297	1.5807890099509498	1.5809	-115.80630631877172	-113.3955	2.126015863743904
mp-4385	CdCO3	0.66373609	89.5736	2.033391058861193	2.0334	-187.2745877773152	-182.1429	2.817396548158173
mp-3159	Al2CdSe4	0.18079504000000002	38.6063	0.36675490784919235	0.3668	-14.224408834224937	-14.1599	0.4555740805015307
mp-12927	Ba(BeN)2	0.44076321000000007	79.5331	0.8996201069141831	0.8997	-72.38362752847249	-71.5541	1.1593011839607825
mp-5348	MgCO3	1.17353889	110.5963	2.563684782509849	2.5636	-293.97576039632247	-283.5241	3.6863393257654273
mp-3395	SrSeO3	1.22124601	57.92969999999999	3.3316949735045744	3.3316	-202.7697342517866	-192.9982	5.06301833477545
mp-8208	Mg(PtO2)3	1.31239936	56.6037	0.35887329938314194	0.3589	-20.405271553678727	-20.3137	0.4507871716069748
mp-4531	NaNO3	2.62634436	79.5982	5.8067987333096145	5.8069	-513.9473907547609	-462.2169	11.191821578735205
mp-4360	NaCdF3	0.49758916000000003	47.8525	3.1443094047533937	3.1442	-157.54703029047153	-150.4563	4.7128171372495045
mp-4190	CaSnO3	0.3721	71.8862	1.3720919260586129	1.372	-100.43654714561902	-98.6272	1.8345315953601182
mp-6960	Rb2SiAs2	0.73393489	27.9767	1.17605035558485	1.1761	-33.411366124995055	-32.904	1.5419588043856425
mp-28295	CsIO3	0.57486724	57.0899	1.4904591278523138	1.4905	-86.79084772506593	-85.0943	1.9937266362916508
mp-13356	Ba2SrTeO6	0.47844888999999996	59.5684	2.0055055642783572	2.0056	-122.78163136333971	-119.4709	2.771161314880622
mp-886	Ga2O3	0.23396569000000003	76.9902	0.9796705364825216	0.9796	-76.3868291772902	-75.4221	1.2791067568924694
mp-6459	CaMg(CO3)2	2.02009369	100.3282	3.8413591063106822	3.8413	-408.81329129542905	-385.388	6.078365516162693
mp-556953	RbPS3	0.8949159999999999	39.1625	1.7370487838310809	1.7371	-69.63574037458676	-68.0281	2.3632004636124857
mp-552806	BaBiClO2	0.78535044	48.1998	2.328906779056012	2.3289	-115.94911648170286	-112.2541	3.291653918834916
mp-12814	Ba3SbN	0.32569849	33.0423	0.6736250610945658	0.6736	-22.44998179000416	-22.2571	0.866607913897848
mp-6654	Cs2LiGaF6	0.51480625	42.8152	4.124497899586668	4.1246	-188.39300826569385	-176.5968	6.679740666701689
mp-560558	CsCdAuS2	0.38378025000000004	22.5146	1.5562156691315505	1.5562	-35.77166223740489	-35.0381	2.093613059512044
mp-553025	CaBiClO2	0.8890604099999999	55.0071	2.332090355708687	2.332	-132.5122675474167	-128.2768	3.301818838181732
mp-29396	Cu2PbO2	0.40717161	43.2251	0.5012352940538423	0.5012	-21.80361311100844	-21.6646	0.6416601783944235
mp-9672	K2NiP2	1.0928611600000002	21.7777	1.2940364698296045	1.294	-28.664494147978726	-28.1808	1.716396085202422
mp-6586	K2NaAlF6	0.53275401	52.699	4.215305928997357	4.2156	-237.4370733648307	-222.1561	6.878484707298465
mp-10223	Na2PdS2	1.0541128899999999	29.9608	1.5257485361715117	1.5258	-46.64991836184781	-45.7148	2.045548404122545
mp-567913	CsAuSe3	0.27688644	11.0632	0.5472381952862451	0.5472	-6.096309576060326	-6.0541	0.6972064561260347
mp-541899	CsCdBr3	0.30492484000000003	15.0217	3.138724015575961	3.1386	-49.363930760805204	-47.1478	4.700390603178106
mp-29751	CsMgI3	0.4988596900000001	19.202700000000004	3.236661373345175	3.2367	-65.1857341262167	-62.1531	4.879296650073285
mp-29750	CsMgBr3	0.29246463999999994	23.4282	2.5577607130412434	2.5575	-62.12454712843885	-59.9183	3.682092329787138
mp-10289	Ca(BC)2	0.52099524	114.5086	0.15702297780386842	0.157	-18.015631269216644	-17.9812	0.19148482424222688
mp-9205	KSeO2F	1.8268225599999999	51.0433	5.126534804783709	5.1265	-285.60763790528205	-261.6758	9.145606091691349
mp-7667	K2S3	0.7284622500000001	27.6981	1.8698023465432274	1.8698	-53.1191295133784	-51.7902	2.5659864479735512
mp-23054	NaBiO3	0.35497764	60.4784	1.1504310297437315	1.1505	-70.62831807248516	-69.5807	1.5056158855618937
mp-7027	InBO3	0.44849808999999996	92.3966	1.3837754677031862	1.3837	-130.21362925177374	-127.8489	1.8496281561857304
mp-28453	CsAuI3	0.19131876	6.3936	0.6708545657168091	0.6709	-4.325989914782446	-4.2895	0.8506799110023496
mp-28423	Ga2TeSe2	0.34845409000000005	27.4378	0.46199190787227173	0.462	-12.750123951544166	-12.6767	0.5792039848238592
mp-27300	RbAuBr3	0.20602521000000001	10.2346	0.899440736542479	0.8995	-9.312700989726101	-9.206	1.1590374725842059
mp-8697	ScBO3	1.4187192100000001	102.0381	2.560948014386832	2.561	-270.9256131350468	-261.3223	3.674892320726854
mp-6989	BaSeO3	1.04898564	55.6061	2.994175235051428	2.9943	-173.87675733350596	-166.5	4.430484884988567
mp-6984	K2SiAs2	0.89019225	30.6742	1.204387454154831	1.2043	-37.530292471528846	-36.9417	1.5933009892042007
mp-14588	Na2PtSe2	0.8105400899999999	21.6064	1.3674129242108133	1.3674	-30.082671869395362	-29.5457	1.8174281516273512
mp-7958	KLaO2	0.8639702499999999	58.6153	2.9612425562174085	2.9613	-181.16753422684138	-173.5779	4.372465749868724
mp-23004	CsMgCl3	0.36012000999999993	29.0589	2.9862816038573965	2.9864	-90.61344199188787	-86.7803	4.417064693124904
mp-961649	ZrFeTe	0.85045284	39.4991	0.36742460969863283	0.3674	-14.5800585245136	-14.5133	0.4599817030833832
mp-7447	Rb2Se3	0.6940556099999999	19.4087	1.2257490300791416	1.2257	-24.17516618460061	-23.7895	1.6211613720364406
mp-7446	Rb2S3	0.74046025	23.9747	2.1944657210808853	2.1944	-54.229649094736075	-52.6112	3.0762444018309387
mp-23302	RbI	0.26801329000000007	11.997	3.0237936228926108	3.0238	-37.90437558153896	-36.2763	4.487986871701244
mp-7972	RbLaO2	0.7072809999999999	56.2005	2.6964047903238475	2.6964	-157.463125521731	-151.5377	3.9101989285379153
mp-7449	Cs2Se3	0.6234681599999999	16.8019	1.3310433973474378	1.331	-22.75947033232118	-22.3632	1.771975085502879
mp-7176	RbLaSe2	0.67092481	23.707	2.0415712656277396	2.0416	-49.77064190196196	-48.3991	2.8338169551953687
mp-567290	LaN	0.41139395999999995	64.0954	0.7452682755890523	0.7452	-48.22561282041807	-47.7661	0.9620061516809404
mp-15781	KLaS2	0.7235203600000001	35.54370000000001	2.051969946434648	2.052	-75.01268085336403	-72.9374	2.8452904180352396
mp-13033	MgTe	0.16329681000000001	35.1228	0.4141153902655918	0.4141	-14.620892848789113	-14.546	0.5148690278366138
mp-1008786	MgTe	0.22363440999999998	30.7976	0.6595989208472048	0.6596	-20.48538908832561	-20.3129	0.8491603282919341
mp-8880	AlP	0.43046721000000004	60.3084	0.2395979773407568	0.2396	-14.493056153175983	-14.4489	0.3056021785463467
mp-684580	AgI	0.15272464	15.1142	0.46235003618191234	0.4624	-7.028923510758585	-6.9881	0.58418612725325
mp-29678	AgBiS2	0.29822521	26.3194	0.3888429358196372	0.3889	-10.284257715776699	-10.235	0.4812673744670164
mp-2469	CdS	0.11182335999999998	35.5079	0.32386940203651154	0.3239	-11.546693269077794	-11.5015	0.3929336962813032
mp-1700	AlN	0.37075921	109.6814	0.6602072140957344	0.6602	-73.02374942127467	-72.4096	0.8481602180852745
mp-11739	KLaTe2	0.6065294400000001	20.4191	1.5191595446545962	1.5192	-31.652890231099732	-31.021	2.0369756974299076
mp-1008556	AlGaN2	0.25070049000000005	98.4953	0.5025398693723622	0.5025	-49.81316957029328	-49.4947	0.6434417630438842
mp-8884	ZnTe	0.08596624000000001	25.3495	0.15588830341805618	0.1559	-3.959359416574501	-3.9521	0.18368504274945016
mp-830	GaN	0.15657849	88.0666	0.3439317354848814	0.344	-30.41985477867052	-30.2916	0.42340047627236643
mp-7140	SiC	0.35784323999999995	118.2785	0.29280622706640674	0.2928	-34.7598175542012	-34.635	0.36037983023300324
mp-560588	ZnS	0.17106496000000002	42.0649	0.3895959837176392	0.3896	-16.468774045710123	-16.3874	0.496564712584815
mp-23231	AgBr	0.18122049	15.5847	0.9941021387747346	0.994	-15.693417632087709	-15.4918	1.3014474243645606
mp-1986	ZnO	0.12545764	63.352	0.3332242203656683	0.3332	-21.198801737283688	-21.1116	0.4130512954190522
mp-1070	CdSe	0.053916839999999994	24.5673	0.19900891742773397	0.199	-4.901251005406843	-4.8885	0.2608367680647151
mp-23299	RbCl	0.35593156000000004	20.9746	3.591409636455052	3.5912	-79.52126314105287	-75.3245	5.57157782800134
mp-23197	TlI	0.53173264	10.4352	2.921837983817618	2.9217	-31.802325621798726	-30.4885	4.309249788604647
mp-23167	TlCl	0.21427640999999997	19.8443	1.8519502829951144	1.8519	-37.683789338589335	-36.7488	2.544271754694935
mp-22906	CsBr	0.29311396	13.5294	3.2281625116977586	3.2281	-45.79952086075511	-43.6738	4.867267928953078
mp-22865	CsCl	0.7949505599999999	19.387400000000003	5.114830960325378	5.1151	-108.2006882048075	-99.1687	9.107700519223812
mp-2175	TlF	0.29343888999999995	27.4584	2.3468770062324897	2.347	-66.58235809757561	-64.4462	3.314637787139665
mp-2064	RbF	0.4195152900000001	32.5861	4.4190121450827995	4.419	-154.5850315116226	-143.9971	7.352878295203584
mp-9361	RbLaS2	0.70157376	34.1487	2.082696891278583	2.0828	-73.18221847943494	-71.1249	2.8925432294947906
mp-23303	RbBr	0.30382144	14.9781	3.417792721911336	3.4179	-53.8669043112451	-51.194	5.2211280838479075
mp-23289	KCl	0.38551681	24.75	3.6635294518914887	3.6636	-95.85054595334165	-90.6752	5.7075649718353505
mp-22899	LiI	0.56310016	35.5265	2.319675717040688	2.3197	-85.11115110569753	-82.4094	3.278450159444827
mp-22851	NaCl	0.35772360999999997	28.4359	3.8210894687327484	3.8208	-115.21217129253853	-108.6477	6.041979068621359
mp-1639	BN	0.40487768999999996	158.8422	0.4249132060474806	0.4249	-67.85622689100177	-67.4929	0.538318683893805
mp-10680	BaSe	0.81739681	20.2449	2.413948338837879	2.4141	-50.54761883756466	-48.8729	3.426681939407446
mp-1009813	SiSn	0.16670889	42.961	0.0032602989257794917	0.0033	-0.1400714127097603	-0.1401	-0.020404918086859368
mp-961675	ScNiP	1.7300140899999998	36.9855	0.2644167602115777	0.2644	-9.811957982185874	-9.7793	0.3339501005785112
mp-961648	KBaP	0.42159049	23.6535	1.2944193014635366	1.2945	-31.142858929777393	-30.619	1.710894966450222
mp-570891	KBr	0.32012964	18.8665	3.3348028364473357	3.3345	-66.10322054168265	-62.9111	5.074018005856913
mp-539	Ga2S3	0.23059204000000003	40.2401	0.5236141007843579	0.5237	-21.210312493714824	-21.0723	0.6549474604804661
mp-22901	KI	0.27699169	15.5049	2.9134742497772397	2.9137	-47.11075374029176	-45.1758	4.283164305428482
mp-10614	SrLiP	0.9333492099999999	34.7213	1.281069225264043	1.2811	-45.235086726772145	-44.4803	1.6969011602263155
mp-10044	BAs	0.3261552100000001	86.0858	0.006832421972670698	0.0068	-0.5882244438052036	-0.5886	-0.06380499401910565
mp-961774	BaNaSb	0.28611801000000003	15.1638	0.7143667068374675	0.7144	-10.93175723890195	-10.8331	0.9107018203649002
mp-961698	LiZnP	0.22629049	42.8838	0.23197058146008726	0.232	-9.976619389467537	-9.9477	0.29071433062454105
mp-961683	LiMgP	0.4916814400000001	41.1949	0.8560521102696843	0.856	-35.655201421600864	-35.2631	1.1119312300984965
mp-961660	TiFeSe	0.6020208100000001	47.2336	0.2771857726539009	0.2772	-13.137943119041626	-13.0926	0.34632631441903927
mp-961646	TiTeOs	0.17098224999999997	31.9308	0.13456920936600883	0.1346	-4.304093224039918	-4.2969	0.1674049673001042
mp-13032	MgS	0.249001	52.3502	0.7364091904824904	0.7364	-38.91570039798446	-38.5533	0.9399983866088215
mp-961661	ZrSiPd	0.78659161	31.1198	0.16071644791715667	0.1607	-5.011472889580716	-5.0016	0.19739462533421911
mp-961659	TiSiPd	1.1694259599999999	36.779300000000006	0.19183102817634654	0.1918	-7.0722908366194766	-7.0551	0.24366538560014994
