Name	Alpha	Mobility	mass	eps_ionic	eps_static	volume	structure	group
mp-19717	0.3199527716055496	5927.297342919344	0.3584	29.344529514088272	178.48350018259865	66.9134999398	Cubic	Group14
mp-19734	3.4933511246692763	11.397291701229957	0.9002	2.4355134181590374	6.1429349205845245	114.270135572	Trigonal	Group14
mp-19765	0.0844442984373148	42524.19153012558	0.2345	16.014019870909316	20.08955854952685	241.214655444	Tetragonal	Group13
mp-19795	0.4452650301872714	855.9913698412693	0.5083	10.472911064301854	18.894416298137887	184.710867915	Orthorhombic	Group13
mp-19833	0.0504854577402783	36768.6032824111	0.2403	18.19273416430376	21.86113395958741	191.118320158	Tetragonal	Group13
mp-19851	0.5361609144441241	1173.8055065225203	0.5074	8.128931681815695	12.077422712087332	266.205507136	Tetragonal	Group13
mp-1986	0.3332242203656683	1276.000557553354	0.3542	6.81214947010009	12.106293503476309	23.447440732	Cubic	Group16
mp-20015	1.3531757935580353	84.96679680365395	0.5938	4.542490476248727	17.569078367531265	114.501910966	Trigonal	Group14
mp-20027	0.3178229917367259	147.1933368101851	1.1303	22.281867832375635	37.029940439544	73.665921757	Orthorhombic	Group15
mp-20072	1.7300540267089115	34.41489666565431	0.9094	4.97704549208982	12.340902759623182	70.5681813291	Trigonal	Group16
mp-2008	0.3168747629307114	162.80003227452042	1.2606	28.942186165130376	47.068901107795234	87.9537047025	Orthorhombic	Group15
mp-20098	1.6516713135172034	72.57864044925132	0.6511	5.177195132759846	31.276143254544696	123.375715994	Tetragonal	Group14
mp-20187	0.4756419620628083	1007.1348868503532	0.4509	6.104400096973401	9.006657478858958	206.6840765	Tetragonal	Group13
mp-20256	0.6116881792125053	1167.511404198484	0.3969	6.730304125985786	13.426463110145905	370.345523053	Orthorhombic	Group13
mp-20282	5.33189887453882	4.96694849665339	1.0891	3.0146478521891664	15.563997581779772	218.446987121	Trigonal	Group14
mp-20289	1.1752460843262202	158.77739496081128	0.6466	6.113872219887045	14.603776459291437	83.0495626789	Trigonal	Group13
mp-2030	0.1195772219838654	1709.0282843738323	0.5791	16.555561495165207	20.94974066342641	173.902142558	Cubic	Group16
mp-20329	0.5154916583941623	333.0686520689094	0.5476	5.725243366672901	9.096829225114508	117.33412039	Hexagonal	Group13
mp-20351	0.0355906773950671	57114.40498220188	0.2094	16.733806187554674	19.78279398476495	50.865381793	Cubic	Group13
mp-20459	1.8416381408154012	14.034367185515991	1.1348	7.100573942281999	63.739500853585035	62.835551486	Tetragonal	Group14
mp-2064	4.4190121450827995	24.46137597543602	0.6477	2.387780969998948	11.778168403133911	37.8509522377	Cubic	Group17
mp-2068	0.7033819270257351	3.140005718531196	4.4513	8.438169643519863	9.345483143624511	93.4992792609	Trigonal	Group17
mp-2072	0.8903062125661232	715.4809314401647	0.5595	5.655188716396704	8.078248970623845	319.826620067	Hexagonal	Group16
mp-20731	0.1518396971077581	15589.32109631411	0.2594	12.278623604056296	17.10662418124512	197.439627579	Tetragonal	Group13
mp-2074	0.6343094471230827	408.5952994738544	0.6174	10.506524704457906	22.175283636171137	68.3137867649	Cubic	Group15
mp-20782	0.3442138838673856	1876.0385248209284	0.4361	7.408131663781202	10.06171180707283	259.499068331	Tetragonal	Group13
mp-2079	1.6496961917513606	135.5004974223005	0.7808	4.831722839677379	7.831000447178913	310.100142874	Orthorhombic	Group15
mp-20790	0.650609109304036	347.68950918374145	0.5858	6.008837577682439	9.551229374208706	143.303051798	Tetragonal	Group13
mp-20832	0.1320096006077695	14683.801882594473	0.2918	11.533407816045251	14.510457370144422	229.525269208	Tetragonal	Group13
mp-21166	0.2627174986653489	5093.828824748398	0.4193	17.580900868609287	27.399023418522983	415.92523733	Orthorhombic	Group14
mp-21228	0.944999116830815	393.8035824751775	0.4944	5.8972032056638986	12.845475220036707	140.287337803	Tetragonal	Group16
mp-21276	0.3867892667143411	2850.7380781631405	0.3374	17.201487131447095	134.57389557297785	51.4442386465	Cubic	Group14
mp-2133	0.500341229868761	695.5645539379993	0.3766	5.288987841644012	10.350906754051776	46.9493559206	Hexagonal	Group16
mp-21374	0.1413877144998793	14880.458148439331	0.2883	11.316799702059924	14.360560175968804	241.79902517	Tetragonal	Group13
mp-21510	0.4205975897312562	3426.1012519601854	0.326	8.124608877292655	14.031965756750909	345.791931427	Orthorhombic	Group13
mp-21511	0.5716883250838207	1164.1116092544817	0.3969	6.799174124228399	12.883990605779346	322.189088134	Orthorhombic	Group13
mp-2172	0.1663954446812583	1307.5359104004197	0.5766	9.810302491987372	11.79635417682658	45.6764927096	Cubic	Group13
mp-2175	2.3468770062324897	120.31700206250392	0.5417	4.729543049754448	59.49101241749528	42.1468546205	Cubic	Group13
mp-2176	0.1396634001645473	12039.08775297356	0.2867	9.642290870591426	12.089372376149768	55.8632626624	Cubic	Group16
mp-21855	0.1607339612047295	572.5763987163633	1.2313	8.938126193033455	9.408025014375104	166.896501804	Cubic	Group16
mp-22003	3.8944115804324606	3.597421508209771	1.2349	2.2700336095301408	4.793313072597769	58.4550027265	Trigonal	Group15
mp-2201	0.3369990674069357	6146.676726507634	0.3072	21.71844296079811	142.42993011980678	56.8129548363	Cubic	Group14
mp-22255	0.5759285647687026	1049.5101711883074	0.5267	7.467511301480667	10.772229541745029	282.525704422	Tetragonal	Group13
mp-2229	0.9315000204467846	268.97188022424837	0.4343	5.435627815750301	27.129819834360507	19.320086296	Cubic	Group16
mp-223	1.2491305606736451	65.1350482255	0.6373	3.2093476464691175	6.423681144395991	122.445559789	Trigonal	Group14
